worker_key,image_id,image_path,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_z_m,distance_class_3
3people-pave_000858#3,3people-pave_000858,images/3people-pave_000858.png,3,654.936401,318.598846,863.444336,719.554565,2.359375,<3
3people-pave_000863#1,3people-pave_000863,images/3people-pave_000863.png,1,322.5,394.949284,380.084973,450.354639,,>6
3people-pave_000863#2,3people-pave_000863,images/3people-pave_000863.png,2,377.988739,365.521729,479.648529,664.452942,4.167969,3-6
3people-pave_000863#3,3people-pave_000863,images/3people-pave_000863.png,3,594.472412,313.218201,851.406921,719.246155,1.890137,<3
3people-pave_000879#1,3people-pave_000879,images/3people-pave_000879.png,1,1.502335,219.457169,463.823273,719.982178,1.197266,<3
3people-pave_000879#2,3people-pave_000879,images/3people-pave_000879.png,2,438.011993,354.160126,569.396301,693.339478,3.710938,3-6
3people-pave_000886#1,3people-pave_000886,images/3people-pave_000886.png,1,143.806625,256.919617,386.750061,719.633423,1.380859,<3
3people-pave_000886#2,3people-pave_000886,images/3people-pave_000886.png,2,516.410522,350.628479,639.946472,694.835815,3.662109,3-6
3people-pave_000897#1,3people-pave_000897,images/3people-pave_000897.png,1,294.210754,323.802734,452.733307,719.325623,2.404297,<3
3people-pave_000897#2,3people-pave_000897,images/3people-pave_000897.png,2,650.308472,355.882141,792.651489,679.969849,3.925781,3-6
3people-pave_000907#1,3people-pave_000907,images/3people-pave_000907.png,1,389.902405,349.54248,531.985657,719.650818,3.332031,3-6
3people-pave_000907#2,3people-pave_000907,images/3people-pave_000907.png,2,734.901855,365.759766,845.219788,656.460815,4.253906,3-6
3people-pave_000914#1,3people-pave_000914,images/3people-pave_000914.png,1,444.514343,363.385437,551.083923,676.460876,4.03125,3-6
3people-pave_000914#2,3people-pave_000914,images/3people-pave_000914.png,2,762.863525,369.534668,861.318237,649.975769,4.578125,3-6
3people-pave_000920#1,3people-pave_000920,images/3people-pave_000920.png,1,479.230133,368.908325,588.631409,651.550293,4.53125,3-6
3people-pave_000920#2,3people-pave_000920,images/3people-pave_000920.png,2,777.999756,374.318115,869.07605,625.259644,4.855469,3-6
3people-pave_000934#1,3people-pave_000934,images/3people-pave_000934.png,1,457.164665,389.77602,510.248932,531.400909,9.070312,>6
3people-pave_000934#2,3people-pave_000934,images/3people-pave_000934.png,2,549.849609,376.666443,639.270264,601.217285,4.898438,3-6
3people-pave_000934#3,3people-pave_000934,images/3people-pave_000934.png,3,772.163086,379.202728,846.278137,594.944702,5.816406,3-6
3people-pave_000947#1,3people-pave_000947,images/3people-pave_000947.png,1,402.620728,404.217438,447.567261,532.810547,8.417969,>6
3people-pave_000947#2,3people-pave_000947,images/3people-pave_000947.png,2,577.020996,386.368195,650.443787,568.636658,6.78125,>6
3people-pave_000947#3,3people-pave_000947,images/3people-pave_000947.png,3,728.727356,382.360931,777.026245,572.731628,6.650391,>6
3people-pave_000950#1,3people-pave_000950,images/3people-pave_000950.png,1,366.85257,390.645909,431.803497,540.970459,,>6
3people-pave_000950#2,3people-pave_000950,images/3people-pave_000950.png,2,576.170166,382.294983,644.168701,556.877991,6.71875,>6
3people-pave_000950#3,3people-pave_000950,images/3people-pave_000950.png,3,709.912598,384.268433,769.307983,569.957886,6.675781,>6
3people-pave_000968#1,3people-pave_000968,images/3people-pave_000968.png,1,573.0354,382.993561,628.174866,551.49762,7.839844,>6
3people-pave_000968#2,3people-pave_000968,images/3people-pave_000968.png,2,617.514404,389.280487,666.245544,548.678894,8.679688,>6
3people-pave_000972#1,3people-pave_000972,images/3people-pave_000972.png,1,549.556091,382.151489,592.137451,549.130371,7.529297,>6
3people-pave_000972#2,3people-pave_000972,images/3people-pave_000972.png,2,620.580322,385.118439,680.727356,550.981873,6.916016,>6
3people-pave_000980#1,3people-pave_000980,images/3people-pave_000980.png,1,476.525757,383.515137,540.871765,544.045898,7.865234,>6
3people-pave_000980#2,3people-pave_000980,images/3people-pave_000980.png,2,650.874268,387.71228,732.904968,567.230347,7.183594,>6
3people-pave_000995#1,3people-pave_000995,images/3people-pave_000995.png,1,382.880096,383.850098,444.927246,531.991394,8.367188,>6
3people-pave_000995#2,3people-pave_000995,images/3people-pave_000995.png,2,747.44989,379.196503,842.152405,602.999329,5.78125,3-6
3people-pave_001008#1,3people-pave_001008,images/3people-pave_001008.png,1,301.453244,399.815258,364.240841,583.376568,4.816406,3-6
3people-pave_001008#2,3people-pave_001008,images/3people-pave_001008.png,2,378.472382,382.40918,445.173706,531.163025,8.195312,>6
3people-pave_001008#3,3people-pave_001008,images/3people-pave_001008.png,3,819.947632,373.538879,941.719543,673.53833,4.464844,3-6
3people-pave_001012#1,3people-pave_001012,images/3people-pave_001012.png,1,330.708374,389.13739,395.547028,585.676575,5.525391,3-6
3people-pave_001012#2,3people-pave_001012,images/3people-pave_001012.png,2,396.580353,384.851288,456.585297,531.973022,7.667969,>6
3people-pave_001012#3,3people-pave_001012,images/3people-pave_001012.png,3,840.607422,364.661713,959.365967,683.583557,4.074219,3-6
3people-pave_001021#1,3people-pave_001021,images/3people-pave_001021.png,1,397.59787,382.60434,490.403778,587.374695,5.744141,3-6
3people-pave_001021#2,3people-pave_001021,images/3people-pave_001021.png,2,852.370422,354.529266,959.351624,709.777039,3.474609,3-6
3people-pave_001038#1,3people-pave_001038,images/3people-pave_001038.png,1,523.420227,383.707947,597.674255,554.122192,7.232422,>6
3people-pave_001038#2,3people-pave_001038,images/3people-pave_001038.png,2,615.676636,397.170685,708.402344,593.18811,5.832031,3-6
3people-pave_001044#1,3people-pave_001044,images/3people-pave_001044.png,1,586.506592,383.07962,665.784485,562.990967,6.945312,>6
3people-pave_001044#2,3people-pave_001044,images/3people-pave_001044.png,2,710.064697,398.269592,777.929077,593.278198,5.773438,3-6
3people-pave_001055#1,3people-pave_001055,images/3people-pave_001055.png,1,710.440083,381.750576,793.950459,575.85754,6.236328,>6
3people-pave_001055#2,3people-pave_001055,images/3people-pave_001055.png,2,827.187988,398.991623,889.118397,600.063443,5.914062,3-6
3people-pave_001055#3,3people-pave_001055,images/3people-pave_001055.png,3,804.606079,277.633088,960,720,1.611328,<3
3people-pave_001061#1,3people-pave_001061,images/3people-pave_001061.png,1,560.701965,282.638428,735.780823,719.629028,1.76416,<3
3people-pave_001061#2,3people-pave_001061,images/3people-pave_001061.png,2,770.976624,383.186737,843.672424,577.479919,6.617188,>6
3people-pave_001061#3,3people-pave_001061,images/3people-pave_001061.png,3,864.279419,403.228088,947.235352,586.858582,,>6
3people-pave_001070#1,3people-pave_001070,images/3people-pave_001070.png,1,112.013397,290.263611,361.879974,719.535889,1.772461,<3
3people-pave_001070#2,3people-pave_001070,images/3people-pave_001070.png,2,806.691711,382.706177,884.239624,572.997437,7.083984,>6
3people-pave_001070#3,3people-pave_001070,images/3people-pave_001070.png,3,871.55426,402.890625,944.582397,573.44458,6.435547,>6
3people-pave_001089#1,3people-pave_001089,images/3people-pave_001089.png,1,773.11615,386.625458,838.238342,544.96405,7.582031,>6
3people-pave_001089#2,3people-pave_001089,images/3people-pave_001089.png,2,823.110962,405.424164,868.722351,542.709839,7.652344,>6
3people-pave_001090#1,3people-pave_001090,images/3people-pave_001090.png,1,772.071533,387.646729,838.11731,543.928894,7.46875,>6
3people-pave_001090#2,3people-pave_001090,images/3people-pave_001090.png,2,815.606506,400.708405,859.567566,537.533691,7.712891,>6
3people-pave_001102#1,3people-pave_001102,images/3people-pave_001102.png,1,727.087463,389.011963,786.515257,534.245975,7.615234,>6
3people-pave_001115#1,3people-pave_001115,images/3people-pave_001115.png,1,145.433578,334.89325,268.151031,716.195801,2.964844,<3
3people-pave_001115#2,3people-pave_001115,images/3people-pave_001115.png,2,674.349976,387.753662,719.777893,514.246399,8.40625,>6
3people-pave_001121#1,3people-pave_001121,images/3people-pave_001121.png,1,287.743378,340.205902,393.502808,717.311096,3.386719,3-6
3people-pave_001121#2,3people-pave_001121,images/3people-pave_001121.png,2,642.812622,388.542664,700.164368,510.606628,,>6
3people-pave_001121#3,3people-pave_001121,images/3people-pave_001121.png,3,673.718628,395.427063,704.068909,507.082581,,>6
3people-pave_001136#1,3people-pave_001136,images/3people-pave_001136.png,1,402.155273,374.592957,485.092163,623.487854,4.859375,3-6
3people-pave_001136#2,3people-pave_001136,images/3people-pave_001136.png,2,617.585569,394.284396,649.871952,501.610627,,>6
3people-pave_001136#3,3people-pave_001136,images/3people-pave_001136.png,3,635.358277,395.595795,664.875793,500.626113,,>6
3people-pave_001144#1,3people-pave_001144,images/3people-pave_001144.png,1,443.020844,378.257172,507.354034,597.861511,5.761719,3-6
3people-pave_001144#2,3people-pave_001144,images/3people-pave_001144.png,2,591.326352,393.373016,633.173218,502.771551,11.613281,>6
3people-pave_001144#3,3people-pave_001144,images/3people-pave_001144.png,3,626.54425,402.570923,658.814667,502.232153,12.195312,>6
3people-pave_001153#1,3people-pave_001153,images/3people-pave_001153.png,1,501.023468,384.875427,599.085754,595.534668,5.695312,3-6
3people-pave_001153#2,3people-pave_001153,images/3people-pave_001153.png,2,590.459295,392.977364,624.058265,497.456226,11.890625,>6
3people-pave_001153#3,3people-pave_001153,images/3people-pave_001153.png,3,621.779473,402.646637,656.509963,495.925559,12.289062,>6
3people-pave_001167#1,3people-pave_001167,images/3people-pave_001167.png,1,530.683411,383.487488,631.919556,666.087708,4.386719,3-6
3people-pave_001167#2,3people-pave_001167,images/3people-pave_001167.png,2,616.972229,395.177582,658.830201,493.628693,11.792969,>6
3people-pave_001171#1,3people-pave_001171,images/3people-pave_001171.png,1,546.675171,368.940887,650.749573,682.517761,3.953125,3-6
3people-pave_001189#1,3people-pave_001189,images/3people-pave_001189.png,1,552.07373,331.178833,702.63208,719.707581,2.729492,<3
3people-pave_001196#1,3people-pave_001196,images/3people-pave_001196.png,1,567.618347,348.083282,722.283875,718.51355,2.597656,<3
3people-pave_001204#1,3people-pave_001204,images/3people-pave_001204.png,1,544.227715,403.705249,569.160043,478.718828,,>6
3people-pave_001204#2,3people-pave_001204,images/3people-pave_001204.png,2,556.504275,394.630028,593.219109,488.494933,13.605469,>6
3people-pave_001204#3,3people-pave_001204,images/3people-pave_001204.png,3,660.356689,335.609161,822.669312,718.870789,2.257812,<3
3people-pave_001215#1,3people-pave_001215,images/3people-pave_001215.png,1,512.279907,408.011169,538.666504,471.383789,,>6
3people-pave_001215#2,3people-pave_001215,images/3people-pave_001215.png,2,536.577439,394.311432,561.624207,481.343761,,>6
3people-pave_001215#3,3people-pave_001215,images/3people-pave_001215.png,3,765.634094,339.41745,948.824707,719.610718,2.777344,<3
3people-pave_001225#1,3people-pave_001225,images/3people-pave_001225.png,1,495.571777,404.868622,516.641174,474.513702,,>6
3people-pave_001225#2,3people-pave_001225,images/3people-pave_001225.png,2,522.421509,396.980621,551.199463,483.768677,12.46875,>6
3people-pave_001225#3,3people-pave_001225,images/3people-pave_001225.png,3,695.406433,358.960144,804.440369,716.848267,3.697266,3-6
3people-pave_001233#1,3people-pave_001233,images/3people-pave_001233.png,1,481.198242,409.62854,508.935974,478.23468,,>6
3people-pave_001233#2,3people-pave_001233,images/3people-pave_001233.png,2,518.680603,394.394165,547.328552,486.403015,,>6
3people-pave_001233#3,3people-pave_001233,images/3people-pave_001233.png,3,628.536865,364.525208,731.332275,645.098816,4.523438,3-6
3people-pave_001241#1,3people-pave_001241,images/3people-pave_001241.png,1,481.034027,407.761078,509.642334,479.321259,,>6
3people-pave_001241#2,3people-pave_001241,images/3people-pave_001241.png,2,528.172607,394.446442,562.469177,491.555511,,>6
3people-pave_001241#3,3people-pave_001241,images/3people-pave_001241.png,3,564.239746,371.26062,656.533691,610.352051,5.371094,3-6
3people-pave_001258#1,3people-pave_001258,images/3people-pave_001258.png,1,423.930359,376.894257,501.463806,562.780701,6.648438,>6
3people-pave_001258#2,3people-pave_001258,images/3people-pave_001258.png,2,487.054394,399.271063,522.099243,495.754719,11.90625,>6
3people-pave_001258#3,3people-pave_001258,images/3people-pave_001258.png,3,562.262441,388.314892,610.12659,509.171137,11,>6
3people-pave_001268#1,3people-pave_001268,images/3people-pave_001268.png,1,360.94812,383.539581,442.954834,547.387573,6.761719,>6
3people-pave_001268#2,3people-pave_001268,images/3people-pave_001268.png,2,483.857661,395.332268,536.106773,504.805851,,>6
3people-pave_001268#3,3people-pave_001268,images/3people-pave_001268.png,3,594.036804,391.736847,636.374268,508.524811,,>6
3people-pave_001277#1,3people-pave_001277,images/3people-pave_001277.png,1,364.164551,385.192566,443.99231,539.424866,8.125,>6
3people-pave_001277#2,3people-pave_001277,images/3people-pave_001277.png,2,482.888882,389.462342,536.386874,513.204089,10.71875,>6
3people-pave_001277#3,3people-pave_001277,images/3people-pave_001277.png,3,614.247742,388.376862,660.019897,515.427856,10.015625,>6
3people-pave_001288#1,3people-pave_001288,images/3people-pave_001288.png,1,421.78575,380.391594,474.943848,523.582397,9.085938,>6
3people-pave_001288#2,3people-pave_001288,images/3people-pave_001288.png,2,487.162337,393.604188,538.397458,522.573034,,>6
3people-pave_001288#3,3people-pave_001288,images/3people-pave_001288.png,3,634.867004,389.934998,683.139771,533.610535,8.984375,>6
3people-pave_001295#1,3people-pave_001295,images/3people-pave_001295.png,1,440.420044,388.336212,488.983643,516.599487,9.277344,>6
3people-pave_001295#2,3people-pave_001295,images/3people-pave_001295.png,2,498.22689,393.220437,542.204333,529.178187,9.617188,>6
3people-pave_001295#3,3people-pave_001295,images/3people-pave_001295.png,3,643.219116,386.669037,706.136169,544.617249,8.359375,>6
3people-pave_001309#1,3people-pave_001309,images/3people-pave_001309.png,1,447.907785,382.798904,498.437622,506.788696,,>6
3people-pave_001309#2,3people-pave_001309,images/3people-pave_001309.png,2,505.691559,396.06073,559.390869,543.898865,7.615234,>6
3people-pave_001309#3,3people-pave_001309,images/3people-pave_001309.png,3,656.001282,384.084229,732.230164,575.146423,6.65625,>6
3people-pave_001317#1,3people-pave_001317,images/3people-pave_001317.png,1,471.942627,392.993683,540.251953,558.265381,7.205078,>6
3people-pave_001317#2,3people-pave_001317,images/3people-pave_001317.png,2,670.671936,378.505463,752.578857,602.848633,5.78125,3-6
3people-pave_001324#1,3people-pave_001324,images/3people-pave_001324.png,1,417.807953,390.608917,472.817413,562.405212,6.873047,>6
3people-pave_001324#2,3people-pave_001324,images/3people-pave_001324.png,2,497.954773,391.140686,559.037476,525.699585,8.421875,>6
3people-pave_001324#3,3people-pave_001324,images/3people-pave_001324.png,3,690.741943,373.114105,780.399231,624.127625,5.121094,3-6
3people-pave_001333#1,3people-pave_001333,images/3people-pave_001333.png,1,326.243409,389.072619,399.871216,572.375934,6.078125,>6
3people-pave_001333#2,3people-pave_001333,images/3people-pave_001333.png,2,546.026184,385.306,600.936584,536.73584,7.474609,>6
3people-pave_001333#3,3people-pave_001333,images/3people-pave_001333.png,3,715.667725,366.257812,831.544922,668.822449,4.296875,3-6
3people-pave_001342#1,3people-pave_001342,images/3people-pave_001342.png,1,292.570438,396.080325,360.556798,462.272524,,>6
3people-pave_001342#2,3people-pave_001342,images/3people-pave_001342.png,2,583.41156,384.664673,656.413147,561.202515,6.9375,>6
3people-pave_001342#3,3people-pave_001342,images/3people-pave_001342.png,3,691.970032,353.470917,840.233826,718.600586,3.513672,3-6
3people-pave_001359#1,3people-pave_001359,images/3people-pave_001359.png,1,264.532648,385.776775,315.664132,431.07324,,3-6
3people-pave_001359#2,3people-pave_001359,images/3people-pave_001359.png,2,504.907501,331.089874,653.892517,719.399231,2.513672,<3
3people-pave_001359#3,3people-pave_001359,images/3people-pave_001359.png,3,653.089478,374.214203,741.732483,610.828735,5.589844,3-6
3people-pave_001368#1,3people-pave_001368,images/3people-pave_001368.png,1,324.49176,322.993195,484.590576,719.485474,2.498047,<3
3people-pave_001368#2,3people-pave_001368,images/3people-pave_001368.png,2,645.409851,368.166473,758.274963,646.510803,4.570312,3-6
3people-pave_001378#1,3people-pave_001378,images/3people-pave_001378.png,1,286.208588,338.883728,456.606812,719.513123,3.068359,3-6
3people-pave_001378#2,3people-pave_001378,images/3people-pave_001378.png,2,592.108398,356.305084,725.805725,719.478149,3.619141,3-6
3people-pave_001389#1,3people-pave_001389,images/3people-pave_001389.png,1,331.148102,394.085022,396.5867,581.20697,6.007812,>6
3people-pave_001389#2,3people-pave_001389,images/3people-pave_001389.png,2,385.55249,352.674377,510.359375,685.214233,3.839844,3-6
3people-pave_001389#3,3people-pave_001389,images/3people-pave_001389.png,3,481.047272,335.011047,594.963196,719.677368,2.674805,<3
3people-pave_001399#1,3people-pave_001399,images/3people-pave_001399.png,1,375.769135,303.050171,528.084656,719.594971,1.907227,<3
3people-pave_001399#2,3people-pave_001399,images/3people-pave_001399.png,2,503.662933,362.819824,585.233276,636.732117,4.628906,3-6
3people-pave_001401#1,3people-pave_001401,images/3people-pave_001401.png,1,352.925903,300.976959,515.096252,719.771118,1.833984,<3
3people-pave_001401#2,3people-pave_001401,images/3people-pave_001401.png,2,491.220917,366.425049,590.434204,640.461426,4.585938,3-6
3people-pave_001415#1,3people-pave_001415,images/3people-pave_001415.png,1,327.712097,311.512695,514.150696,719.875122,2.167969,<3
3people-pave_001415#2,3people-pave_001415,images/3people-pave_001415.png,2,601.328918,374.648468,677.583191,601.60437,5.679688,3-6
3people-pave_001422#1,3people-pave_001422,images/3people-pave_001422.png,1,445.380707,331.451904,576.995178,718.656433,2.619141,<3
3people-pave_001422#2,3people-pave_001422,images/3people-pave_001422.png,2,635.190674,376.274872,723.826721,589.756897,5.917969,3-6
3people-pave_001430#1,3people-pave_001430,images/3people-pave_001430.png,1,525.36145,336.725586,695.349243,717.986023,2.953125,<3
3people-pave_001430#2,3people-pave_001430,images/3people-pave_001430.png,2,672.563416,381.454285,734.816895,571.323303,6.767578,>6
3people-pave_001449#1,3people-pave_001449,images/3people-pave_001449.png,1,609.818115,383.69696,668.169128,547.869873,7.828125,>6
3people-pave_001449#2,3people-pave_001449,images/3people-pave_001449.png,2,651.351685,368.711426,760.464966,667.303772,4.484375,3-6
3people-pave_001449#3,3people-pave_001449,images/3people-pave_001449.png,3,870.757874,409.56427,959.909363,684.658264,4.390625,3-6
3people-pave_001452#1,3people-pave_001452,images/3people-pave_001452.png,1,582.118164,386.128601,633.787964,546.46344,8.132812,>6
3people-pave_001452#2,3people-pave_001452,images/3people-pave_001452.png,2,665.535278,369.234558,756.893372,639.142456,4.613281,3-6
3people-pave_001468#1,3people-pave_001468,images/3people-pave_001468.png,1,476.588043,382.754517,548.08844,544.723206,7.597656,>6
3people-pave_001468#2,3people-pave_001468,images/3people-pave_001468.png,2,730.880493,378.496002,821.229126,599.668762,5.46875,3-6
3people-pave_001470#1,3people-pave_001470,images/3people-pave_001470.png,1,480.739929,382.628784,537.492188,547.593811,7.462891,>6
3people-pave_001470#2,3people-pave_001470,images/3people-pave_001470.png,2,733.29187,376.700287,819.474304,588.647278,5.683594,3-6
3people-pave_001481#1,3people-pave_001481,images/3people-pave_001481.png,1,429.665131,381.664764,495.867462,563.3573,6.732422,>6
3people-pave_001481#2,3people-pave_001481,images/3people-pave_001481.png,2,656.79187,383.712708,749.843872,571.172485,5.835938,3-6
3people-pave_001495#1,3people-pave_001495,images/3people-pave_001495.png,1,408.768036,375.037476,487.569855,597.613586,5.589844,3-6
3people-pave_001495#2,3people-pave_001495,images/3people-pave_001495.png,2,665.607422,384.157654,750.788086,601.940552,5.476562,3-6
3people-pave_001505#1,3people-pave_001505,images/3people-pave_001505.png,1,434.197388,369.851868,527.395325,622.641235,5.060547,3-6
3people-pave_001505#2,3people-pave_001505,images/3people-pave_001505.png,2,710.679932,373.753723,816.449219,631.681274,4.996094,3-6
3people-pave_001505#3,3people-pave_001505,images/3people-pave_001505.png,3,859.352586,405.520508,958.434265,589.681009,6.523438,>6
3people-pave_001516#1,3people-pave_001516,images/3people-pave_001516.png,1,455.500305,359.415192,565.783447,665.081543,4.28125,3-6
3people-pave_001516#2,3people-pave_001516,images/3people-pave_001516.png,2,718.292839,402.104004,805.696533,578.062319,6.330078,>6
3people-pave_001516#3,3people-pave_001516,images/3people-pave_001516.png,3,787.461914,372.643799,954.478271,675.288757,4.140625,3-6
3people-pave_001521#1,3people-pave_001521,images/3people-pave_001521.png,1,415.519226,355.567383,539.113037,688.314758,3.884766,3-6
3people-pave_001521#2,3people-pave_001521,images/3people-pave_001521.png,2,665.130859,404.166504,773.614624,581.090332,5.796875,3-6
3people-pave_001521#3,3people-pave_001521,images/3people-pave_001521.png,3,837.407959,362.95697,959.892334,695.610901,3.664062,3-6
3people-pave_001539#1,3people-pave_001539,images/3people-pave_001539.png,1,214.886856,338.874207,335.461884,719.709778,3.131836,3-6
3people-pave_001539#2,3people-pave_001539,images/3people-pave_001539.png,2,474.698364,395.860199,557.616577,587.89386,5.523438,3-6
3people-pave_001539#3,3people-pave_001539,images/3people-pave_001539.png,3,878.528137,331.641418,959.942322,719.93927,2.124023,<3
3people-pave_001543#1,3people-pave_001543,images/3people-pave_001543.png,1,178.277756,336.283844,328.507812,719.708435,3.154297,3-6
3people-pave_001543#2,3people-pave_001543,images/3people-pave_001543.png,2,422.589478,395.02655,504.467102,583.579773,6.003906,>6
3people-pave_001543#3,3people-pave_001543,images/3people-pave_001543.png,3,795.825989,317.178589,959.278748,718.970581,2.212891,<3
3people-pave_001552#1,3people-pave_001552,images/3people-pave_001552.png,1,189.111038,340.95813,349.746368,718.249695,3.373047,3-6
3people-pave_001552#2,3people-pave_001552,images/3people-pave_001552.png,2,333.726831,393.611947,391.069269,575.556313,5.5,3-6
3people-pave_001552#3,3people-pave_001552,images/3people-pave_001552.png,3,639.394043,307.641357,826.551086,719.454895,1.78125,<3
3people-pave_001566#1,3people-pave_001566,images/3people-pave_001566.png,1,335.733704,354.834229,468.068237,670.852905,3.84375,3-6
3people-pave_001566#2,3people-pave_001566,images/3people-pave_001566.png,2,416.617401,330.258942,593.370911,719.122498,2.714844,<3
3people-pave_001571#1,3people-pave_001571,images/3people-pave_001571.png,1,284.21847,369.361575,353.278175,506.245525,,3-6
3people-pave_001571#2,3people-pave_001571,images/3people-pave_001571.png,2,413.940521,366.478241,490.360596,666.50592,4.128906,3-6
3people-pave_001571#3,3people-pave_001571,images/3people-pave_001571.png,3,471.385071,335.298523,607.794434,720,3.082031,3-6
3people-pave_001585#1,3people-pave_001585,images/3people-pave_001585.png,1,333.02713,406.884888,414.997925,588.334717,5.636719,3-6
3people-pave_001585#2,3people-pave_001585,images/3people-pave_001585.png,2,468.249939,355.115845,589.618652,676.189636,3.90625,3-6
3people-pave_001585#3,3people-pave_001585,images/3people-pave_001585.png,3,545.266663,368.040985,604.185059,617.964905,4.9375,3-6
3people-pave_001595#1,3people-pave_001595,images/3people-pave_001595.png,1,410.400085,394.848724,472.110565,600.966064,5.683594,3-6
3people-pave_001595#2,3people-pave_001595,images/3people-pave_001595.png,2,487.631042,364.05899,573.849548,643.07959,4.621094,3-6
3people-pave_001595#3,3people-pave_001595,images/3people-pave_001595.png,3,584.564819,370.163452,684.261353,612.870117,5.273438,3-6
3people-pave_001608#1,3people-pave_001608,images/3people-pave_001608.png,1,457.932037,393.771606,521.347778,606.002747,5.429688,3-6
3people-pave_001608#2,3people-pave_001608,images/3people-pave_001608.png,2,531.302966,376.828428,612.524225,602.190776,5.546875,3-6
3people-pave_001608#3,3people-pave_001608,images/3people-pave_001608.png,3,647.329285,375.964691,741.293884,595.324585,5.835938,3-6
3people-pave_001614#1,3people-pave_001614,images/3people-pave_001614.png,1,474.352844,400.237976,568.953918,607.648865,5.253906,3-6
3people-pave_001614#2,3people-pave_001614,images/3people-pave_001614.png,2,546.253859,377.058655,620.581787,582.360793,6.101562,>6
3people-pave_001614#3,3people-pave_001614,images/3people-pave_001614.png,3,660.505127,378.868835,756.852356,584.432983,6.320312,>6
3people-pave_001625#1,3people-pave_001625,images/3people-pave_001625.png,1,576.78064,383.334686,625.943176,563.678894,6.201172,>6
3people-pave_001625#2,3people-pave_001625,images/3people-pave_001625.png,2,603.896179,396.412445,695.01532,615.032654,5.117188,3-6
3people-pave_001625#3,3people-pave_001625,images/3people-pave_001625.png,3,682.831177,381.644073,751.532532,569.63147,5.914062,3-6
3people-pave_001636#1,3people-pave_001636,images/3people-pave_001636.png,1,571.419739,384.933563,634.467346,553.624207,7.390625,>6
3people-pave_001636#2,3people-pave_001636,images/3people-pave_001636.png,2,694.30719,380.910004,739.801208,554.898376,7.769531,>6
3people-pave_001636#3,3people-pave_001636,images/3people-pave_001636.png,3,718.067383,397.460358,799.504578,608.683472,5.351562,3-6
3people-pave_001646#1,3people-pave_001646,images/3people-pave_001646.png,1,521.138184,388.901917,588.374329,550.627136,7.351562,>6
3people-pave_001646#2,3people-pave_001646,images/3people-pave_001646.png,2,670.032793,380.169966,732.315325,539.343153,8,>6
3people-pave_001646#3,3people-pave_001646,images/3people-pave_001646.png,3,803.442139,401.830353,879.765991,601.491089,5.640625,3-6
3people-pave_001651#1,3people-pave_001651,images/3people-pave_001651.png,1,503.612091,385.846893,565.530457,558.784973,6.753906,>6
3people-pave_001651#2,3people-pave_001651,images/3people-pave_001651.png,2,657.421875,384.486145,712.742615,536.434204,8.421875,>6
3people-pave_001651#3,3people-pave_001651,images/3people-pave_001651.png,3,836.273499,403.291931,936.592773,601.214111,5.650391,3-6
3people-pave_001663#1,3people-pave_001663,images/3people-pave_001663.png,1,426.308533,379.647278,493.038025,566.142578,6.621094,>6
3people-pave_001663#2,3people-pave_001663,images/3people-pave_001663.png,2,600.320618,389.239227,656.878052,527.421509,8.925781,>6
3people-pave_001663#3,3people-pave_001663,images/3people-pave_001663.png,3,919.487183,409.286163,959.707397,581.772034,8.453125,>6
3people-pave_001673#1,3people-pave_001673,images/3people-pave_001673.png,1,392.589233,377.324524,461.902985,580.870483,6.03125,>6
3people-pave_001673#2,3people-pave_001673,images/3people-pave_001673.png,2,534.470825,386.786713,602.639465,530.221802,9.003906,>6
3people-pave_001682#1,3people-pave_001682,images/3people-pave_001682.png,1,427.199707,374.976379,524.584717,610.465027,5.453125,3-6
3people-pave_001682#2,3people-pave_001682,images/3people-pave_001682.png,2,500.771576,385.186066,559.426636,531.832581,8.664062,>6
3people-pave_001682#3,3people-pave_001682,images/3people-pave_001682.png,3,915.777466,406.288879,959.776245,553.751648,7.382812,>6
3people-pave_001697#1,3people-pave_001697,images/3people-pave_001697.png,1,433.934801,383.758417,484.284236,537.215,,>6
3people-pave_001697#2,3people-pave_001697,images/3people-pave_001697.png,2,448.882135,357.109054,577.583643,686.345382,4.03125,3-6
3people-pave_001697#3,3people-pave_001697,images/3people-pave_001697.png,3,791.372131,405.738098,866.34613,543.419128,7.570312,>6
3people-pave_001709#1,3people-pave_001709,images/3people-pave_001709.png,1,422.703369,385.444611,464.523743,512.849731,,>6
3people-pave_001709#2,3people-pave_001709,images/3people-pave_001709.png,2,417.611023,325.046814,569.065796,719.341736,2.703125,<3
3people-pave_001709#3,3people-pave_001709,images/3people-pave_001709.png,3,704.766174,406.603729,774.989136,543.211853,8.757812,>6
3people-pave_001715#1,3people-pave_001715,images/3people-pave_001715.png,1,379.354828,302.282318,520.964905,719.369629,2.111328,<3
3people-pave_001715#2,3people-pave_001715,images/3people-pave_001715.png,2,656.830872,405.655457,725.147095,543.62085,9.75,>6
3people-pave_001720#1,3people-pave_001720,images/3people-pave_001720.png,1,297.820587,273.511963,561.090881,719.060852,1.576172,<3
3people-pave_001720#2,3people-pave_001720,images/3people-pave_001720.png,2,613.269348,405.820221,695.492859,550.838623,7.220703,>6
3people-pave_001739#1,3people-pave_001739,images/3people-pave_001739.png,1,519.642029,357.144836,635.928833,677.392822,4.03125,3-6
