recording,loc,frame_id,time_sec,person_rank,person_count,bbox,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,yolo_conf,dist_conf2,dist_conf1,gt_distance_m,band,has_conf2,conf2_pixel_count,conf1_pixel_count,conf2_vs_conf1_abs_diff_m,divergence_flag,sharpness,vest,hard_hat,occlusion,orientation,lateral
Pave1,Pave,1626,54.23765370808542,2,2,"452.17,356.12,539.07,590.22",452.170654296875,356.12335205078125,539.0743408203125,590.2198486328125,20343.848555199802,0.8951204419136047,5.37109375,5.4296875,5.37109375,>5,True,114,452,0.05859375,False,3036.096228230492,,,,,
Pave1,Pave,1644,54.83788733300753,1,2,"577.67,347.80,689.90,648.95",577.670166015625,347.80181884765625,689.89501953125,648.9491577148438,33796.2159909904,0.8716827034950256,4.125,4.17578125,4.125,3-5,True,289,692,0.05078125,False,1849.2369435492683,,,,,
Pave1,Pave,1644,54.83788733300753,2,2,"457.49,355.74,563.32,627.70",457.4900207519531,355.73736572265625,563.317626953125,627.6964721679688,28780.781219717115,0.8939481377601624,5.546875,4.76171875,5.546875,>5,True,40,637,0.78515625,True,2721.2556550469876,,,,,
Pave1,Pave,1674,55.83827662514523,1,1,"493.55,346.77,612.26,677.63",493.55328369140625,346.765869140625,612.2576293945312,677.62841796875,39274.822376310825,0.887704074382782,3.75390625,3.763671875,3.75390625,3-5,True,164,682,0.009765625,False,2783.186899918323,,,,,
Pave1,Pave,1686,56.238432333106175,1,2,"503.59,349.55,649.73,719.74",503.585205078125,349.5528869628906,649.725341796875,719.7412719726562,54099.38119702041,0.865302562713623,3.359375,3.375,3.359375,3-5,True,715,1147,0.015625,False,2597.670532703526,,,,,
Pave1,Pave,1686,56.238432333106175,2,2,"496.51,354.78,559.28,570.69",496.507080078125,354.7794189453125,559.2832641601562,570.6907958984375,13554.092345014215,0.30172818899154663,,6.447265625,6.447265625,>5,False,0,18,,False,3062.1470952476216,,,,,
Pave1,Pave,1698,56.638588125118986,1,2,"543.04,343.47,700.10,719.45",543.0444946289062,343.4704284667969,700.1043090820312,719.4498291015625,59051.25490189344,0.8978859186172485,3.005859375,3.0078125,3.005859375,3-5,True,989,1401,0.001953125,False,2212.690819507768,,,,,
Pave1,Pave,1698,56.638588125118986,2,2,"463.52,349.36,540.12,565.36",463.5248107910156,349.3649597167969,540.1246337890625,565.3564453125,16544.90956571605,0.8678081035614014,,5.8125,5.8125,>5,False,0,132,,False,2473.249491946434,,,,,
Pave1,Pave,1710,57.03874395810999,1,2,"588.29,337.18,768.74,719.89",588.28662109375,337.1776123046875,768.7435302734375,719.8900146484375,69063.09723168612,0.9260590672492981,2.591796875,2.59375,2.591796875,<3,True,1357,1591,0.001953125,False,2418.209585657018,,,,,
Pave1,Pave,1710,57.03874395810999,2,2,"430.61,349.81,500.24,559.03",430.6110534667969,349.8056640625,500.2396545410156,559.0300903320312,14568.004111703485,0.8569844961166382,6.0859375,5.939453125,6.0859375,>5,True,6,176,0.146484375,False,2595.6956339253943,,,,,
Pave1,Pave,1722,57.438899625092745,1,2,"603.95,338.97,831.37,720.00",603.9541625976562,338.967041015625,831.3704223632812,720.0,86653.09037965536,0.9326311945915222,2.2421875,2.24609375,2.2421875,<3,True,1455,1893,0.00390625,False,2276.7819104973023,,,,,
Pave1,Pave,1722,57.438899625092745,2,2,"405.85,352.92,466.77,548.97",405.8506164550781,352.9167175292969,466.7701721191406,548.9701538085938,11943.488224547356,0.8332288265228271,,6.76953125,6.76953125,>5,False,0,19,,False,2849.2972029442517,,,,,
Pave1,Pave,1734,57.839055417105556,1,2,"548.02,325.68,845.94,718.94",548.017333984375,325.6760559082031,845.9420166015625,718.9400024414062,117163.03645568714,0.9241521954536438,1.8603515625,1.8681640625,1.8603515625,<3,True,2084,2493,0.0078125,False,2015.9474536309285,,,,,
Pave1,Pave,1734,57.839055417105556,2,2,"349.44,353.45,445.33,540.69",349.43780517578125,353.44964599609375,445.33258056640625,540.685791015625,17954.96807165444,0.8859816193580627,6.771484375,7.0078125,6.771484375,>5,True,4,82,0.236328125,False,2256.88285893451,,,,,
Pave1,Pave,1746,58.239211208187044,1,2,"467.20,329.33,778.21,719.64",467.19744873046875,329.3262634277344,778.20556640625,719.6427001953125,121391.58029700257,0.9256082773208618,1.5595703125,1.5771484375,1.5595703125,<3,True,1612,2370,0.017578125,False,1718.9441753489557,,,,,
Pave1,Pave,1746,58.239211208187044,2,2,"315.17,348.78,386.36,538.47",315.16595458984375,348.7777404785156,386.36444091796875,538.469482421875,13505.764895312488,0.8862550854682922,18.3984375,6.43359375,18.3984375,>5,True,12,185,11.96484375,True,2520.9529475970667,,,,,
Pave1,Pave,1776,59.239600625121966,1,1,"97.38,296.59,304.70,719.63",97.3770751953125,296.5857238769531,304.7041015625,719.6298828125,87708.48749411479,0.858277440071106,1.3720703125,1.369140625,1.3720703125,<3,True,972,1826,0.0029296875,False,1459.3030683477637,,,,,
Pave1,Pave,1830,61.0403016670607,1,1,"93.63,336.90,201.89,596.53",93.63365936279297,336.90057373046875,201.8858642578125,596.5265502929688,28105.08441091329,0.8935143947601318,,4.20703125,4.20703125,3-5,False,0,5,,False,3592.8613588473686,,,,,
Pave1,Pave,1842,61.44045750005171,1,1,"102.26,341.13,209.32,621.38",102.25900268554688,341.12945556640625,209.32296752929688,621.376220703125,30004.32981017232,0.8419619798660278,4.51171875,4.5,4.51171875,3-5,True,13,539,0.01171875,False,3299.8244950464245,,,,,
Pave1,Pave,1854,61.84061333304271,1,1,"103.08,337.86,218.61,656.63",103.08045959472656,337.86126708984375,218.61351013183594,656.6348876953125,36828.88881930895,0.8748643398284912,,4.1875,4.1875,3-5,False,0,506,,False,3027.5097024380098,,,,,
Pave1,Pave,1866,62.24076920817606,1,1,"111.00,331.62,234.58,659.26",110.99990844726562,331.6181640625,234.5848846435547,659.260009765625,40491.60970212892,0.879313051700592,3.8486328125,3.7958984375,3.8486328125,3-5,True,16,910,0.052734375,False,2652.436249600946,,,,,
Pave1,Pave,1878,62.640924958046526,1,1,"135.68,337.61,266.01,684.05",135.68228149414062,337.6057434082031,266.00726318359375,684.0481567382812,45150.10117369238,0.9120421409606934,3.517578125,3.525390625,3.517578125,3-5,True,419,1039,0.0078125,False,2727.3961258892746,,,,,
Pave1,Pave,1896,63.24115858320147,1,1,"207.97,334.26,339.36,719.66",207.9730224609375,334.259765625,339.35650634765625,719.6640625,50635.75922834873,0.9060503244400024,3.130859375,3.14453125,3.130859375,3-5,True,503,794,0.013671875,False,2345.415400021491,,,,,
Pave1,Pave,1908,63.64131445810199,1,1,"243.07,340.07,373.41,719.14",243.06536865234375,340.0712890625,373.41192626953125,719.1382446289062,49410.072764508426,0.8930153250694275,2.806640625,2.755859375,2.806640625,<3,True,224,1096,0.05078125,False,2193.9229762174946,,,,,
Pave1,Pave,1920,64.04147020820528,1,2,"301.75,337.03,509.95,719.99",301.7452697753906,337.0281982421875,509.9461669921875,719.9932861328125,79733.6749015376,0.9312017560005188,2.6005859375,2.609375,2.6005859375,<3,True,902,1603,0.0087890625,False,2108.7413232814592,,,,,
Pave1,Pave,1920,64.04147020820528,2,2,"0.05,346.54,20.06,414.48",0.052217960357666016,346.5449523925781,20.06465721130371,414.47735595703125,1359.4930995043687,0.3134671747684479,,,,,False,0,0,,False,4889.731560425052,,,,,
Pave1,Pave,1950,65.04185987520032,1,2,"526.51,334.74,678.40,719.57",526.5074462890625,334.7434387207031,678.398193359375,719.5718994140625,58451.882388632745,0.9006075263023376,1.8857421875,1.8916015625,1.8857421875,<3,True,1082,1322,0.005859375,False,2181.218887646541,,,,,
Pave1,Pave,1950,65.04185987520032,2,2,"29.96,345.71,106.76,527.30",29.956432342529297,345.70672607421875,106.75669860839844,527.296630859375,13946.153038693825,0.7735896110534668,,,,,False,0,0,,False,2570.472412629863,,,,,
Pave1,Pave,2004,66.84256100002676,1,2,"637.94,338.13,822.29,719.40",637.9373779296875,338.13037109375,822.294189453125,719.4015502929688,70289.93892294914,0.9253047108650208,2.158203125,2.16015625,2.158203125,<3,True,1304,1427,0.001953125,False,1683.7063631033207,,,,,
Pave1,Pave,2004,66.84256100002676,2,2,"210.57,349.51,263.71,502.39",210.5679931640625,349.5123291015625,263.70599365234375,502.3858337402344,8123.392364135012,0.7525495290756226,,7.59765625,7.59765625,>5,False,0,2,,False,3131.8607994527606,,,,,
Pave1,Pave,2022,67.44279479212128,1,2,"628.46,340.00,778.36,720.00",628.4556884765625,339.9996032714844,778.3591918945312,720.0,56963.39076982252,0.8908082842826843,2.5078125,2.517578125,2.5078125,<3,True,775,1211,0.009765625,False,2073.617176072347,,,,,
Pave1,Pave,2022,67.44279479212128,2,2,"248.55,351.82,313.43,501.36",248.54832458496094,351.8248291015625,313.426513671875,501.360107421875,9701.578062029555,0.7141484618186951,9.3828125,7.8828125,9.3828125,>5,True,3,78,1.5,True,3210.5587980067407,,,,,
Pave1,Pave,2040,68.04302845802158,1,2,"579.27,342.34,736.29,719.51",579.2688598632812,342.341064453125,736.293701171875,719.5057373046875,59224.22290172428,0.9265718460083008,2.9140625,2.92578125,2.9140625,<3,True,859,1369,0.01171875,False,2047.3291045502322,,,,,
Pave1,Pave,2040,68.04302845802158,2,2,"292.16,353.50,360.30,499.86",292.1611022949219,353.5039978027344,360.30291748046875,499.86474609375,9973.287060464732,0.8481622338294983,,17.875,17.875,>5,False,0,29,,False,2796.997690338618,,,,,
Pave1,Pave,2076,69.24349600006826,1,2,"540.42,347.26,662.57,680.88",540.4227294921875,347.26434326171875,662.569580078125,680.8843994140625,40750.63915131241,0.898285984992981,3.7353515625,3.775390625,3.7353515625,3-5,True,378,939,0.0400390625,False,1982.193547157941,,,,,
Pave1,Pave,2076,69.24349600006826,2,2,"379.62,355.73,454.39,502.31",379.615478515625,355.7317199707031,454.386962890625,502.3135986328125,10960.144650042057,0.8676974177360535,,9.6796875,9.6796875,>5,False,0,53,,False,2829.368954449181,,,,,
Pave1,Pave,2088,69.64365187520161,1,2,"541.77,349.01,630.62,649.46",541.772216796875,349.0098876953125,630.6180419921875,649.4610595703125,26693.83229613304,0.8635425567626953,4.04296875,4.08203125,4.04296875,3-5,True,261,548,0.0390625,False,2151.399336863123,,,,,
Pave1,Pave,2088,69.64365187520161,2,2,"394.29,358.20,452.05,498.79",394.2889404296875,358.19561767578125,452.048095703125,498.7874755859375,8120.466951213777,0.8289231061935425,,8.0546875,8.0546875,>5,False,0,51,,False,3368.6995477731975,,,,,
Pave1,Pave,2106,70.24388562515378,1,2,"514.07,350.26,615.79,622.04",514.0728759765625,350.2627258300781,615.790771484375,622.0386962890625,27644.47976468131,0.8825401067733765,4.48828125,4.53125,4.48828125,3-5,True,310,624,0.04296875,False,1960.2239160066963,,,,,
Pave1,Pave,2106,70.24388562515378,2,2,"397.80,363.18,442.67,497.75",397.80419921875,363.1778564453125,442.6705322265625,497.75347900390625,6037.914696447551,0.8108402490615845,,8.78125,8.78125,>5,False,0,66,,False,3543.5458092111585,,,,,
Pave1,Pave,2118,70.64404154219665,1,2,"505.78,352.04,597.88,614.96",505.7802734375,352.03936767578125,597.8780517578125,614.9567260742188,24214.10459034145,0.8902827501296997,4.82421875,4.8203125,4.82421875,3-5,True,92,417,0.00390625,False,1952.6374694051628,,,,,
Pave1,Pave,2118,70.64404154219665,2,2,"387.33,360.83,439.26,488.48",387.3255615234375,360.8337097167969,439.25555419921875,488.4766845703125,6628.498749257997,0.7401502132415771,,17.1796875,17.1796875,>5,False,0,10,,False,3303.7044909324118,,,,,
Pave1,Pave,2148,71.64443104201928,1,2,"486.07,348.97,569.10,573.72",486.06964111328125,348.9664306640625,569.0997924804688,573.7178955078125,18661.148145973682,0.9006855487823486,6.1875,5.6484375,6.1875,>5,True,11,318,0.5390625,True,2039.3744077342214,,,,,
Pave1,Pave,2148,71.64443104201928,2,2,"367.41,354.66,417.62,487.64",367.4062805175781,354.66229248046875,417.62384033203125,487.6387023925781,6677.75081867259,0.7552440762519836,,,,,False,0,0,,False,3685.807012725112,,,,,
Pave1,Pave,2160,72.04458691715263,1,2,"482.17,349.26,542.72,555.64",482.167236328125,349.258056640625,542.7193603515625,555.6429443359375,12497.043316289783,0.8469928503036499,5.97265625,6.0078125,5.97265625,>5,True,9,186,0.03515625,False,2697.9465508551434,,,,,
Pave1,Pave,2160,72.04458691715263,2,2,"335.50,348.26,398.79,489.20",335.4967346191406,348.2619323730469,398.79254150390625,489.1995849609375,8920.762440995313,0.873881995677948,,18.40625,18.40625,>5,False,0,39,,False,3434.3515933021104,,,,,
Pave1,Pave,2172,72.44474275014363,1,2,"464.47,353.26,522.22,548.75",464.4742431640625,353.2557678222656,522.2182006835938,548.7498779296875,11288.603589361534,0.8717935085296631,,6.4921875,6.4921875,>5,False,0,5,,False,2979.8304947450197,,,,,
Pave1,Pave,2172,72.44474275014363,2,2,"331.85,350.47,387.41,494.70",331.85333251953125,350.47125244140625,387.408203125,494.701416015625,8012.688074771315,0.8711557388305664,,8.4375,8.4375,>5,False,0,118,,False,3836.1789424057674,,,,,
Pave1,Pave,2190,73.04497658321634,1,2,"438.26,351.84,494.31,538.99",438.2564697265625,351.84002685546875,494.311279296875,538.9891357421875,10490.607659898698,0.8241355419158936,6.734375,6.75,6.734375,>5,True,6,217,0.015625,False,2937.4337449444697,,,,,
Pave1,Pave,2190,73.04497658321634,2,2,"308.08,353.52,363.86,502.76",308.0758056640625,353.5174255371094,363.8621826171875,502.76165771484375,8325.794994346797,0.8564801216125488,,7.09375,7.09375,>5,False,0,30,,False,3826.1701927295917,,,,,
Pave1,Pave,2202,73.4451323330868,1,2,"418.16,351.28,473.58,530.26",418.157958984375,351.28277587890625,473.5763854980469,530.2625732421875,9918.778747608885,0.8198037147521973,,6.88671875,6.88671875,>5,False,0,19,,False,3345.0825105406743,,,,,
Pave1,Pave,2202,73.4451323330868,2,2,"301.30,353.69,349.86,506.41",301.30169677734375,353.69488525390625,349.86309814453125,506.40936279296875,7416.029038354754,0.812837541103363,,7.8125,7.8125,>5,False,0,1,,False,3688.2915564289888,,,,,
Pave1,Pave,2214,73.84528820822015,1,2,"260.53,349.31,335.32,508.27",260.52740478515625,349.31158447265625,335.3226013183594,508.2704772949219,11889.361629341729,0.8415076732635498,8.25390625,7.1640625,8.25390625,>5,True,4,105,1.08984375,True,3301.891973190519,,,,,
Pave1,Pave,2214,73.84528820822015,2,2,"392.86,351.04,447.03,527.85",392.85845947265625,351.04168701171875,447.02655029296875,527.8529052734375,9577.526128850877,0.8389272689819336,7.66796875,6.947265625,7.66796875,>5,True,3,138,0.720703125,True,3309.6949616268034,,,,,
Pave1,Pave,2232,74.44552200008184,1,2,"337.90,349.47,421.59,526.44",337.9001770019531,349.4715270996094,421.58599853515625,526.439208984375,14809.68584335316,0.8956071734428406,7.953125,7.890625,7.953125,>5,True,1,213,0.0625,False,2972.4863499767816,,,,,
Pave1,Pave,2232,74.44552200008184,2,2,"253.44,352.81,312.41,511.05",253.44461059570312,352.80548095703125,312.405029296875,511.04986572265625,9330.155182890594,0.8202869892120361,,7.24609375,7.24609375,>5,False,0,119,,False,3866.425562326389,,,,,
Pave1,Pave,2244,74.84567783307284,1,2,"345.76,352.47,411.91,538.17",345.7633056640625,352.4742431640625,411.91131591796875,538.1673583984375,12283.230090603232,0.8922262787818909,7.625,7.89453125,7.625,>5,True,6,42,0.26953125,False,3333.9365944215583,,,,,
Pave1,Pave,2244,74.84567783307284,2,2,"258.05,359.59,312.35,510.71",258.04791259765625,359.5926208496094,312.35052490234375,510.70989990234375,8206.063016939908,0.8287550210952759,7.40234375,7.390625,7.40234375,>5,True,2,121,0.01171875,False,4059.275241867173,,,,,
Pave1,Pave,2262,75.44591162516735,1,2,"332.46,351.56,403.07,550.89",332.4603271484375,351.561767578125,403.0743713378906,550.886474609375,14075.123670354486,0.8945654630661011,6.5078125,6.54296875,6.5078125,>5,True,11,215,0.03515625,False,3367.752189795525,,,,,
Pave1,Pave,2262,75.44591162516735,2,2,"262.35,349.85,322.61,510.74",262.34857177734375,349.84552001953125,322.61309814453125,510.743408203125,9696.435024864972,0.8167373538017273,7.509765625,7.51953125,7.509765625,>5,True,10,185,0.009765625,False,3634.674900611265,,,,,
Pave1,Pave,2274,75.84606750006787,1,2,"321.89,347.86,401.89,553.79",321.8905029296875,347.86334228515625,401.8863525390625,553.7860717773438,16472.96369960904,0.8993638157844543,6.173828125,6.19140625,6.173828125,>5,True,162,293,0.017578125,False,3388.171478388952,,,,,
Pave1,Pave,2274,75.84606750006787,2,2,"260.91,347.53,323.18,510.53",260.90985107421875,347.5328674316406,323.17645263671875,510.52789306640625,10149.146317869425,0.8036760091781616,7.49609375,7.515625,7.49609375,>5,True,5,146,0.01953125,False,3546.382822630166,,,,,
Pave1,Pave,2286,76.24622333305888,1,2,"329.96,348.42,404.21,570.94",329.95733642578125,348.4214172363281,404.2057800292969,570.936279296875,16521.382186646573,0.8960110545158386,5.73828125,5.76171875,5.73828125,>5,True,133,272,0.0234375,False,3323.7929795697664,,,,,
Pave1,Pave,2286,76.24622333305888,2,2,"261.73,357.03,320.48,511.17",261.728271484375,357.03155517578125,320.48095703125,511.17401123046875,9056.283250004053,0.8050010800361633,7.46875,7.5078125,7.46875,>5,True,11,151,0.0390625,False,3946.8667483408494,,,,,
Pave1,Pave,2298,76.64637912507169,1,2,"324.39,349.77,412.14,588.82",324.3864440917969,349.7729187011719,412.143310546875,588.8192138671875,20977.95380146522,0.9208496809005737,5.416015625,5.4375,5.416015625,>5,True,122,316,0.021484375,False,2949.304113108263,,,,,
Pave1,Pave,2298,76.64637912507169,2,2,"262.69,360.76,319.87,510.74",262.687255859375,360.7602233886719,319.866455078125,510.73846435546875,8575.635718718171,0.7944259643554688,7.328125,7.34765625,7.328125,>5,True,9,151,0.01953125,False,3919.869875379916,,,,,
Pave1,Pave,2310,77.04653500020504,1,2,"321.13,347.43,408.87,593.86",321.1256103515625,347.43408203125,408.87139892578125,593.8638305664062,21623.172613363713,0.899692714214325,5.05859375,5.10546875,5.05859375,>5,True,134,389,0.046875,False,3157.0222605687904,,,,,
Pave1,Pave,2310,77.04653500020504,2,2,"239.17,350.93,315.91,512.96",239.17355346679688,350.92816162109375,315.907470703125,512.9591064453125,12433.26910986565,0.8235248923301697,,6.93359375,6.93359375,>5,False,0,133,,False,3470.326775966074,,,,,
Pave1,Pave,2322,77.44669083319604,1,2,"322.84,348.16,418.14,621.80",322.8446044921875,348.159912109375,418.1426696777344,621.8012084960938,26077.486100519076,0.8802375197410583,4.74609375,4.77734375,4.74609375,3-5,True,145,483,0.03125,False,2786.1257796888885,,,,,
Pave1,Pave,2322,77.44669083319604,2,2,"232.44,346.60,303.12,518.24",232.43878173828125,346.6015930175781,303.1184387207031,518.2369995117188,12131.131657044403,0.8159303069114685,7.7734375,6.578125,7.7734375,>5,True,1,111,1.1953125,True,3536.5285128443384,,,,,
Pave1,Pave,2334,77.84684675000608,1,2,"322.13,345.14,426.06,644.51",322.12841796875,345.1391906738281,426.06463623046875,644.5098266601562,31115.451763024554,0.8905977606773376,4.34765625,4.41015625,4.34765625,3-5,True,205,596,0.0625,False,2776.8976544580496,,,,,
Pave1,Pave,2334,77.84684675000608,2,2,"220.63,344.70,273.91,527.51",220.63046264648438,344.69708251953125,273.9108581542969,527.5146484375,9740.592217884958,0.7959802150726318,,6.8125,6.8125,>5,False,0,111,,False,3427.4757402995106,,,,,
Pave1,Pave,2346,78.24700254201889,1,2,"314.28,343.60,424.13,660.35",314.28265380859375,343.5965270996094,424.1336669921875,660.3489990234375,34795.57996924035,0.8896419405937195,3.98828125,4.01953125,3.98828125,3-5,True,293,692,0.03125,False,2700.512908205336,,,,,
Pave1,Pave,2346,78.24700254201889,2,2,"194.97,343.73,263.99,535.57",194.96917724609375,343.72906494140625,263.9919738769531,535.5708618164062,13241.457331001759,0.856763482093811,7.62109375,6.41796875,7.62109375,>5,True,3,121,1.203125,True,3640.198681767104,,,,,
Pave1,Pave,2424,80.84801529208198,1,2,"487.38,324.21,689.27,719.51",487.3766784667969,324.2095642089844,689.2735595703125,719.5087890625,79809.68060056213,0.9250713586807251,1.6923828125,1.701171875,1.6923828125,<3,True,1397,1874,0.0087890625,False,1736.9133663682862,,,,,
Pave1,Pave,2424,80.84801529208198,2,2,"100.70,336.78,204.40,635.88",100.70391082763672,336.77508544921875,204.3977508544922,635.8751220703125,31014.831349414308,0.7971333265304565,4.265625,4.296875,4.265625,3-5,True,133,647,0.03125,False,3121.692129696145,,,,,
Pave1,Pave,2436,81.24817104218528,1,2,"559.30,320.30,837.38,719.44",559.2969970703125,320.304931640625,837.3825073242188,719.439453125,110993.52706693113,0.9245889782905579,1.44140625,1.439453125,1.44140625,<3,True,1489,2390,0.001953125,False,1414.5311693509043,,,,,
Pave1,Pave,2436,81.24817104218528,2,2,"100.09,324.69,239.13,643.43",100.09117126464844,324.6863708496094,239.12786865234375,643.4290771484375,44316.93320020521,0.9067514538764954,3.970703125,4.015625,3.970703125,3-5,True,112,879,0.044921875,False,2596.0061686782524,,,,,
Pave1,Pave,2454,81.84840483311564,1,2,"601.29,305.50,957.75,719.30",601.2868041992188,305.4976806640625,957.7518310546875,719.2999267578125,147506.02876666188,0.9253768920898438,1.1337890625,1.138671875,1.1337890625,<3,True,2010,2954,0.0048828125,False,1414.5253240484724,,,,,
Pave1,Pave,2454,81.84840483311564,2,2,"145.16,322.63,278.39,707.18",145.16119384765625,322.62835693359375,278.39251708984375,707.180419921875,51234.38020744175,0.912337064743042,3.404296875,3.40625,3.404296875,3-5,True,579,1166,0.001953125,False,2220.75576293913,,,,,
Pave1,Pave,2472,82.4486385001801,1,2,"675.39,288.68,959.47,719.37",675.386962890625,288.68316650390625,959.4739990234375,719.3690185546875,122352.26721344143,0.9431934952735901,0.84814453125,0.8798828125,0.84814453125,<3,True,635,2318,0.03173828125,False,1280.8091193607738,,,,,
Pave1,Pave,2472,82.4486385001801,2,2,"185.76,320.07,348.95,718.46",185.7627716064453,320.0709533691406,348.95269775390625,718.4595336914062,65013.00300078234,0.9350908994674683,2.94921875,2.955078125,2.94921875,<3,True,1285,1459,0.005859375,False,1705.0428997346678,,,,,
Pave1,Pave,2490,83.0488721251022,1,2,"612.13,308.95,875.91,719.36",612.1334228515625,308.9541320800781,875.9100952148438,719.3590087890625,108255.23269995861,0.9157432913780212,1.099609375,1.1103515625,1.099609375,<3,True,1634,2184,0.0107421875,False,1066.7403092005493,,,,,
Pave1,Pave,2490,83.0488721251022,2,2,"178.62,315.16,366.89,719.75",178.62428283691406,315.16168212890625,366.89208984375,719.74609375,76170.21992505435,0.9204399585723877,2.255859375,2.259765625,2.255859375,<3,True,1641,1776,0.00390625,False,1433.3511213395798,,,,,
Pave1,Pave,2502,83.4490278752055,1,2,"16.28,314.66,342.63,719.33",16.28308868408203,314.662353515625,342.633056640625,719.33251953125,132064.09571216814,0.9520102739334106,1.712890625,1.73046875,1.712890625,<3,True,1479,2568,0.017578125,False,1567.9682868799339,,,,,
Pave1,Pave,2502,83.4490278752055,2,2,"543.39,317.02,811.22,719.49",543.3869018554688,317.01531982421875,811.2154541015625,719.4892578125,107794.01212818548,0.9212278723716736,1.3193359375,1.328125,1.3193359375,<3,True,1466,2250,0.0087890625,False,1101.7923620182846,,,,,
Pave1,Pave,2514,83.8491837081965,1,2,"0.56,252.96,248.63,718.38",0.5560455322265625,252.96337890625,248.62576293945312,718.3790283203125,115455.52862704732,0.8855003714561462,1.146484375,1.1484375,1.146484375,<3,True,1200,1856,0.001953125,False,1423.9141395743595,,,,,
Pave1,Pave,2514,83.8491837081965,2,2,"462.97,320.42,738.91,719.12",462.9657897949219,320.4237060546875,738.9061279296875,719.1160888671875,110015.31092503667,0.9431979060173035,1.6396484375,1.6494140625,1.6396484375,<3,True,1604,2281,0.009765625,False,1137.9329143947366,,,,,
Pave1,Pave,2526,84.24933945806697,1,1,"461.89,330.22,661.69,719.38",461.8863830566406,330.21612548828125,661.6876831054688,719.3790283203125,77755.25391661562,0.9293413758277893,1.951171875,1.9599609375,1.951171875,<3,True,1190,1678,0.0087890625,False,1316.3684345841552,,,,,
Pave1,Pave,2538,84.64949520817026,1,1,"462.88,334.51,608.19,719.20",462.8799133300781,334.510498046875,608.18701171875,719.1965942382812,55897.62042803876,0.938542366027832,2.265625,2.263671875,2.265625,<3,True,825,1212,0.001953125,False,1553.4497003722663,,,,,
Pave1,Pave,2550,85.04965095804073,1,1,"443.58,334.93,579.55,719.22",443.5824279785156,334.9260559082031,579.5484619140625,719.2174072265625,52250.57091448922,0.8758805990219116,2.5078125,2.5205078125,2.5078125,<3,True,789,1238,0.0126953125,False,1625.6692450031799,,,,,
Pave1,Pave,2562,85.44980679219589,1,1,"468.24,333.39,591.81,719.68",468.2394104003906,333.39434814453125,591.8087158203125,719.6761474609375,47732.57363788597,0.886738657951355,2.7392578125,2.755859375,2.7392578125,<3,True,330,1036,0.0166015625,False,2125.082007116488,,,,,
Pave1,Pave,2580,86.05004037520848,1,1,"512.99,336.83,653.28,718.79",512.9853515625,336.825439453125,653.2791748046875,718.788330078125,53587.03426241875,0.9410908222198486,2.724609375,2.71484375,2.724609375,<3,True,119,915,0.009765625,False,2185.6601624817868,,,,,
Pave1,Pave,2592,86.45019608316943,1,1,"550.47,339.76,727.65,719.48",550.4652099609375,339.75726318359375,727.6519775390625,719.4828491210938,67282.34913897514,0.9075018763542175,2.517578125,2.53125,2.517578125,<3,True,1219,1529,0.013671875,False,2364.283933573485,,,,,
Pave1,Pave,2610,87.05042962520383,1,1,"559.84,335.98,767.47,719.43",559.837890625,335.9755554199219,767.46630859375,719.42626953125,79615.2651399225,0.9258242845535278,2.1484375,2.154296875,2.1484375,<3,True,1336,1760,0.005859375,False,2299.8511524349074,,,,,
Pave1,Pave,2622,87.45058545819484,1,1,"626.94,338.40,789.84,719.50",626.9432373046875,338.402099609375,789.837158203125,719.4974365234375,62078.113666042686,0.9231091737747192,1.9033203125,1.904296875,1.9033203125,<3,True,727,1127,0.0009765625,False,2072.1404749046533,,,,,
Pave1,Pave,2634,87.85074116708711,1,1,"649.89,329.29,959.22,719.43",649.8936767578125,329.2883605957031,959.2161254882812,719.4321899414062,120680.244650295,0.9439461827278137,1.6708984375,1.68359375,1.6708984375,<3,True,1562,2376,0.0126953125,False,1791.6779518964804,,,,,
Pave1,Pave,2646,88.2508969581686,1,1,"761.91,336.37,959.25,719.30",761.9107666015625,336.3668212890625,959.2469482421875,719.3033447265625,75567.23134589195,0.9154301285743713,1.4365234375,1.4326171875,1.4365234375,<3,True,23,1105,0.00390625,False,1217.2493533779616,,,,,
Pave2,Pave,0,0.0,1,1,"153.67,290.26,447.94,719.20",153.671630859375,290.25848388671875,447.94403076171875,719.20361328125,126226.71265335009,0.9367852210998535,1.24609375,1.2509765625,1.24609375,<3,True,2147,2508,0.0048828125,False,1148.20467451689,,,,,
Pave2,Pave,12,0.4001583750359714,1,1,"256.63,312.16,542.34,719.57",256.6293640136719,312.15948486328125,542.342041015625,719.5665283203125,116401.35701555945,0.9411929249763489,1.5869140625,1.59716796875,1.5869140625,<3,True,1693,2500,0.01025390625,False,1539.352776698448,,,,,
Pave2,Pave,24,0.8003164161927998,1,2,"407.73,320.71,568.84,719.49",407.72625732421875,320.71343994140625,568.8365478515625,719.490234375,64247.045206759125,0.9266113638877869,1.8759765625,1.8798828125,1.8759765625,<3,True,1174,1471,0.00390625,False,1398.0286280861815,,,,,
Pave2,Pave,24,0.8003164161927998,2,2,"257.05,363.22,272.84,400.19",257.05255126953125,363.21826171875,272.84173583984375,400.1941223144531,583.8186875917017,0.4690399169921875,,18.46875,18.46875,>5,False,0,6,,False,6812.863183864266,,,,,
