worker_key,image_id,recording,scene_type,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_z_m,manual_distance_band,distance_class_3,high_visibility_vest,helmet_status,helmet_worn_binary,orientation,occlusion_level,phone_status
Garage4_001674#1,Garage4_001674,Garage4,indoor_garage,1,557.557251,357.076965,941.234985,719.333374,653.476684,411.415426,845.315552,574.43081,1.302246,,<3,false,absent,false,Back,partial,none
Garage4_001674#2,Garage4_001674,Garage4,indoor_garage,2,546.016724,410.366821,590.542847,538.21875,557.148255,429.54461,579.411316,487.077978,9.382812,,>6,true,worn_unknown,true,Facing,none,none
Garage4_001686#1,Garage4_001686,Garage4,indoor_garage,1,647.951355,378.561676,959.886841,719.351685,725.935226,429.680177,881.90297,583.035681,1.696289,,<3,false,absent,false,Back,partial,none
Garage4_001686#2,Garage4_001686,Garage4,indoor_garage,2,0.187969,374.814514,56.989143,717.60498,14.388262,426.233084,42.788849,580.488794,2.974609,,<3,true,worn_secured,true,Side,partial,none
Garage4_001686#3,Garage4_001686,Garage4,indoor_garage,3,538.560303,409.257202,585.547974,534.480591,550.307221,428.04071,573.801056,484.391235,,>6,>6,true,worn_unknown,true,Back,none,none
Garage4_001698#1,Garage4_001698,Garage4,indoor_garage,1,706.358887,385.459167,955.960571,719.241577,768.759308,435.526528,893.56015,585.728613,2.070312,,<3,false,absent,false,Back,partial,none
Garage4_001698#2,Garage4_001698,Garage4,indoor_garage,2,23.928892,378.891113,205.130615,719.380981,69.229323,429.964593,159.830184,583.185034,3.207031,,3-6,true,worn_secured,true,Side,partial,none
Garage4_001698#3,Garage4_001698,Garage4,indoor_garage,3,531.816711,407.927582,566.844849,523.838623,540.573746,425.314238,558.087814,477.474207,,>6,>6,true,worn_unknown,true,Back,none,none
Garage4_001710#1,Garage4_001710,Garage4,indoor_garage,1,713.820801,384.223206,944.270386,719.439453,771.433197,434.505643,886.65799,585.352954,2.513672,,<3,false,absent,false,Back,none,none
Garage4_001710#2,Garage4_001710,Garage4,indoor_garage,2,120.012062,378.817444,326.896149,719.391418,171.733084,429.90354,275.175127,583.161828,2.390625,,<3,true,worn_unknown,true,Side,partial,none
Garage4_001710#3,Garage4_001710,Garage4,indoor_garage,3,518.183167,405.810669,552.864807,517.625488,526.853577,422.582892,544.194397,472.89956,,>6,>6,true,worn_unknown,true,Back,none,none
Garage4_001728#1,Garage4_001728,Garage4,indoor_garage,1,737.801697,385.725891,892.757812,719.639038,776.540726,435.812863,854.018783,586.073779,3.035156,,3-6,false,absent,false,Back,none,none
Garage4_001728#2,Garage4_001728,Garage4,indoor_garage,2,270.093842,382.859955,394.929016,719.371582,301.302636,433.336699,363.720222,584.766931,2.873047,,<3,true,worn_unknown,true,Back,partial,none
Garage4_001728#3,Garage4_001728,Garage4,indoor_garage,3,501.948669,404.150024,531.877808,509.824219,509.430954,420.001153,524.395523,467.554541,,>6,>6,true,worn_unknown,true,Back,none,none
Garage4_001740#1,Garage4_001740,Garage4,indoor_garage,1,725.339417,391.827942,859.439575,719.682129,758.864456,441.00607,825.914536,588.540454,3.503906,,3-6,false,absent,false,Side,partial,none
Garage4_001740#2,Garage4_001740,Garage4,indoor_garage,2,345.591125,383.230743,469.085144,719.382385,376.46463,433.653489,438.211639,584.921728,3.166016,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001740#3,Garage4_001740,Garage4,indoor_garage,3,487.532776,404.90799,519.212402,505.216644,495.452683,419.954288,511.292495,465.093182,,>6,>6,true,worn_unknown,true,Back,partial,uncertain
Garage4_001752#1,Garage4_001752,Garage4,indoor_garage,1,371.542633,389.190033,513.639221,719.55896,407.06678,438.745372,478.115074,587.411389,3.482422,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001752#2,Garage4_001752,Garage4,indoor_garage,2,698.765869,398.60321,816.641724,719.407959,728.234833,446.723922,787.17276,591.086059,3.976562,,3-6,false,absent,false,Side,none,none
Garage4_001764#1,Garage4_001764,Garage4,indoor_garage,1,438.75647,390.216431,557.588318,719.944458,468.464432,439.675635,527.880356,588.053247,3.849609,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001764#2,Garage4_001764,Garage4,indoor_garage,2,705.973022,393.766968,791.439514,673.763245,727.339645,435.76641,770.072891,561.764734,4.519531,,3-6,false,absent,false,Side,none,none
Garage4_001776#1,Garage4_001776,Garage4,indoor_garage,1,479.50415,395.24292,587.598816,700.098877,506.527816,440.971314,560.57515,578.156494,4.175781,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001776#2,Garage4_001776,Garage4,indoor_garage,2,681.296021,397.76239,772.942505,655.304932,704.207642,436.393771,750.030884,552.287915,4.960938,,3-6,false,absent,false,Back,none,none
Garage4_001776#3,Garage4_001776,Garage4,indoor_garage,3,439.700958,406.997498,468.101532,497.025421,446.801102,420.501686,461.001389,461.014252,,>6,>6,true,worn_unknown,true,Back,partial,uncertain
Garage4_001788#1,Garage4_001788,Garage4,indoor_garage,1,509.326447,396.600952,603.259521,681.283081,532.809715,439.303271,579.776252,567.410229,4.507812,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001788#2,Garage4_001788,Garage4,indoor_garage,2,665.340576,404.784485,776.246216,643.441528,693.066986,440.583041,748.519806,547.978711,4.867188,,3-6,false,absent,false,Back,none,none
Garage4_001788#3,Garage4_001788,Garage4,indoor_garage,3,427.268829,411.750366,452.637726,497.511108,433.611053,424.614477,446.295502,463.206811,,>6,>6,true,uncertain,uncertain,Back,partial,uncertain
Garage4_001800#1,Garage4_001800,Garage4,indoor_garage,1,537.023987,396.105011,622.663086,660.303711,558.433762,435.734816,601.253311,554.624231,4.90625,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001800#2,Garage4_001800,Garage4,indoor_garage,2,689.414368,399.541931,761.41925,619.329041,707.415589,432.509997,743.418029,531.414197,5.882812,,3-6,false,absent,false,Side,none,none
Garage4_001812#1,Garage4_001812,Garage4,indoor_garage,1,547.508057,393.32547,639.049927,648.115112,570.393525,431.543916,616.16446,546.199255,5.15625,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001812#2,Garage4_001812,Garage4,indoor_garage,2,679.774902,401.549652,751.86377,601.22876,697.797119,431.501518,733.841553,521.357117,5.808594,,3-6,false,absent,false,Side,none,uncertain
Garage4_001824#1,Garage4_001824,Garage4,indoor_garage,1,560.984009,393.52121,649.492371,625.017822,583.1111,428.245702,627.365281,532.419177,5.542969,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001824#2,Garage4_001824,Garage4,indoor_garage,2,667.459534,407.099945,753.299683,597.241455,688.919571,435.621172,731.839646,521.184851,6.054688,,>6,false,absent,false,Back,none,none
Garage4_001842#1,Garage4_001842,Garage4,indoor_garage,1,587.39679,399.190704,660.057983,610.34668,605.562088,430.8641,641.892685,525.88429,6.160156,,>6,true,worn_unknown,true,Back,none,none
Garage4_001842#2,Garage4_001842,Garage4,indoor_garage,2,672.663574,406.926544,732.129272,578.300354,687.529999,432.632615,717.262848,509.75083,7.125,,>6,false,absent,false,Side,none,none
Garage4_001842#3,Garage4_001842,Garage4,indoor_garage,3,349.333332,402.333328,369.333332,484.333328,354.333332,414.633328,364.333332,451.533328,,>6,>6,true,worn_unknown,true,Side,heavy,uncertain
Garage4_001854#1,Garage4_001854,Garage4,indoor_garage,1,598.002441,402.883667,660.552124,597.608887,613.639862,432.09245,644.914703,519.718799,6.5,,>6,true,worn_unknown,true,Back,none,none
Garage4_001854#2,Garage4_001854,Garage4,indoor_garage,2,653.529968,405.650085,718.830688,566.717346,669.855148,429.810174,702.505508,502.290442,7.722656,,>6,false,absent,false,Side,none,uncertain
Garage4_001854#3,Garage4_001854,Garage4,indoor_garage,3,329.333332,402.333328,355.333332,455.333328,335.833332,410.283328,348.833332,434.133328,,>6,>6,true,worn_unknown,true,Side,heavy,uncertain
Garage4_001866#1,Garage4_001866,Garage4,indoor_garage,1,613.563721,409.823059,677.224365,590.808167,629.478882,436.970825,661.309204,518.414124,6.851562,,>6,true,worn_unknown,true,Back,none,none
Garage4_001866#2,Garage4_001866,Garage4,indoor_garage,2,651.547852,405.91507,685.375854,556.877686,660.004852,428.559462,676.918854,496.49264,6.984375,,>6,true,absent,false,Back,partial,none
Garage4_001866#3,Garage4_001866,Garage4,indoor_garage,3,305.723236,407.340454,327.14035,436.6474,311.077515,411.736496,321.786071,424.924622,,>6,>6,true,uncertain,uncertain,Side,heavy,uncertain
Garage4_001878#1,Garage4_001878,Garage4,indoor_garage,1,624.523926,408.531311,684.02478,581.606934,639.399139,434.492654,669.149566,512.376685,7.208984,,>6,true,worn_unknown,true,Back,none,none
Garage4_001878#2,Garage4_001878,Garage4,indoor_garage,2,281.333332,404.333328,303.333332,436.333328,286.833332,409.133328,297.833332,423.533328,,>6,>6,uncertain,worn_unknown,true,uncertain,heavy,uncertain
Garage4_001914#1,Garage4_001914,Garage4,indoor_garage,1,637.18103,406.887543,699.914185,561.325745,652.864319,430.053273,684.230896,499.550464,8.28125,,>6,true,worn_unknown,true,Back,none,none
Garage4_001914#2,Garage4_001914,Garage4,indoor_garage,2,541.414124,410.956787,604.745178,533.046753,557.246887,429.270282,588.912415,484.210767,9.492188,,>6,false,absent,false,Side,none,none
Garage4_001980#1,Garage4_001980,Garage4,indoor_garage,1,420.486053,401.188599,485.164581,554.092651,436.655685,424.124207,468.994949,492.93103,8.296875,,>6,false,absent,false,Facing,none,none
Garage4_001980#2,Garage4_001980,Garage4,indoor_garage,2,653.182373,409.463928,689.698425,530.360046,662.311386,427.598346,680.569412,482.001599,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_001992#1,Garage4_001992,Garage4,indoor_garage,1,415.329651,401.435852,477.513916,562.589172,430.875717,425.60885,461.96785,498.127844,7.714844,,>6,false,absent,false,Facing,none,none
Garage4_001992#2,Garage4_001992,Garage4,indoor_garage,2,643.536987,407.743378,685.259399,525.967651,653.96759,425.477019,674.828796,478.677942,,>6,>6,true,worn_unknown,true,Back,none,none
Garage4_002010#1,Garage4_002010,Garage4,indoor_garage,1,386.633148,399.827179,456.338837,579.827759,404.05957,426.827266,438.912415,507.827527,7.046875,,>6,false,absent,false,Facing,none,none
Garage4_002010#2,Garage4_002010,Garage4,indoor_garage,2,631.862366,401.049225,665.369934,518.727783,640.239258,418.701009,656.993042,471.65636,,>6,>6,true,worn_unknown,true,Side,none,none
Garage4_002010#3,Garage4_002010,Garage4,indoor_garage,3,316.333332,402.333328,345.333332,444.333328,323.583332,408.633328,338.083332,427.533328,,>6,>6,true,worn_unknown,true,Side,heavy,uncertain
Garage4_002028#1,Garage4_002028,Garage4,indoor_garage,1,366.936829,395.822296,442.034271,604.190002,385.711189,427.077452,423.25991,520.84292,6.226562,,>6,false,absent,false,Facing,none,none
Garage4_002028#2,Garage4_002028,Garage4,indoor_garage,2,608.092224,404.301178,640.253479,512.390015,616.132538,420.514504,632.213165,469.15448,,>6,>6,true,worn_unknown,true,Back,none,uncertain
Garage4_002028#3,Garage4_002028,Garage4,indoor_garage,3,349.101746,408.555176,379.321472,500.782928,356.656678,422.389339,371.766541,463.891827,,>6,>6,true,worn_unknown,true,Facing,partial,uncertain
Garage4_002064#1,Garage4_002064,Garage4,indoor_garage,1,300.106873,393.624847,401.686829,666.729309,325.501862,434.590516,376.29184,557.487524,4.71875,,3-6,false,absent,false,Facing,none,uncertain
Garage4_002064#2,Garage4_002064,Garage4,indoor_garage,2,412.812408,407.035126,442.161102,516.983521,420.149582,423.527385,434.823929,473.004163,,>6,>6,true,worn_unknown,true,Facing,partial,none
Garage4_002064#3,Garage4_002064,Garage4,indoor_garage,3,553.789612,402.572205,580.115417,507.971191,560.371063,418.382053,573.533966,465.811597,11.3125,,>6,true,worn_unknown,true,Side,none,none
Garage4_002076#1,Garage4_002076,Garage4,indoor_garage,1,270.118195,396.760071,383.911377,718.651611,298.56649,445.043802,355.463082,589.894995,4.148438,,3-6,false,absent,false,Facing,none,none
Garage4_002076#2,Garage4_002076,Garage4,indoor_garage,2,426.402771,406.776489,469.251587,522.606262,437.114975,424.150955,458.539383,476.274353,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002076#3,Garage4_002076,Garage4,indoor_garage,3,532.283997,405.953888,561.780334,507.66037,539.658081,421.20986,554.40625,466.977777,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002088#1,Garage4_002088,Garage4,indoor_garage,1,222.416473,392.501404,381.685181,719.24231,262.23365,441.51254,341.868004,588.545948,3.552734,,3-6,false,absent,false,Facing,partial,none
Garage4_002088#2,Garage4_002088,Garage4,indoor_garage,2,451.482147,410.325348,489.630981,527.134521,461.019356,427.846724,480.093773,480.410852,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002088#3,Garage4_002088,Garage4,indoor_garage,3,515.833862,406.558167,546.000854,509.621216,523.37561,422.017624,538.459106,468.395996,,>6,>6,true,worn_unknown,true,Side,none,none
Garage4_002100#1,Garage4_002100,Garage4,indoor_garage,1,217.391602,375.270172,383.982422,719.548462,259.039307,426.911916,342.334717,581.837146,2.951172,,<3,false,absent,false,Facing,none,none
Garage4_002100#2,Garage4_002100,Garage4,indoor_garage,2,473.048218,410.708954,513.634888,537.26123,483.194886,429.691795,503.488221,486.64032,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002100#3,Garage4_002100,Garage4,indoor_garage,3,499.994934,406.466949,530.881531,512.125732,507.716583,422.315766,523.159882,469.862219,,>6,>6,true,worn_unknown,true,Side,none,uncertain
Garage4_002112#1,Garage4_002112,Garage4,indoor_garage,1,124.828125,373.944458,366.287598,719.286133,185.192993,425.745709,305.92273,581.149463,2.341797,,<3,false,absent,false,Facing,none,none
Garage4_002112#2,Garage4_002112,Garage4,indoor_garage,2,489.428009,408.061981,553.075562,541.14502,505.339897,428.024437,537.163674,487.911804,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002112#3,Garage4_002112,Garage4,indoor_garage,3,484.283997,401.613434,511.327332,516.401489,491.044831,418.831642,504.566498,470.486267,,>6,>6,true,worn_unknown,true,Side,partial,none
Garage4_002124#1,Garage4_002124,Garage4,indoor_garage,1,1.988159,371.98645,333.767822,719.570435,84.933075,424.124048,250.822906,580.536841,1.711914,,<3,false,absent,false,Facing,partial,none
Garage4_002124#2,Garage4_002124,Garage4,indoor_garage,2,519.385376,408.879456,584.654907,546.642334,535.702759,429.543888,568.337524,491.537183,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002124#3,Garage4_002124,Garage4,indoor_garage,3,472.365906,407.712799,504.87384,521.722229,480.492889,424.814213,496.746856,476.118457,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002136#1,Garage4_002136,Garage4,indoor_garage,1,0.626839,362.869751,118.918213,719.391724,30.199682,416.348047,89.345369,576.782935,1.077148,,<3,false,absent,false,Facing,partial,none
Garage4_002136#2,Garage4_002136,Garage4,indoor_garage,2,555.498596,405.180084,600.483521,554.352051,566.744827,427.555879,589.23729,494.683264,8.570312,,>6,true,worn_unknown,true,Facing,none,none
Garage4_002136#3,Garage4_002136,Garage4,indoor_garage,3,461.90799,406.326416,492.639679,523.390503,469.590912,423.886029,484.956757,476.564868,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_002220#1,Garage4_002220,Garage4,indoor_garage,1,372.849731,405.501831,434.5242,561.333374,388.268348,428.876562,419.105583,499.000757,8.0,,>6,true,worn_secured,true,Facing,none,none
Garage4_002238#1,Garage4_002238,Garage4,indoor_garage,1,342.557251,405.000641,399.614685,572.569519,356.82161,430.135973,385.350326,505.541968,7.199219,,>6,true,worn_secured,true,Facing,none,none
Garage4_002250#1,Garage4_002250,Garage4,indoor_garage,1,314.510651,401.699432,392.535828,585.984253,334.016945,429.342155,373.029534,512.270325,6.875,,>6,true,absent,false,Facing,none,none
Pave1_000246#1,Pave1_000246,Pave1,outdoor_pavement_closed_road_sim,1,0.334007,289.675262,133.696777,719.269653,33.674699,354.114421,100.356084,547.431897,1.333984,,<3,true,worn_secured,true,Side,partial,none
Pave1_000258#1,Pave1_000258,Pave1,outdoor_pavement_closed_road_sim,1,60.700752,306.646301,246.691498,719.572327,107.198439,368.585205,200.193812,554.401917,1.696289,,<3,true,worn_secured,true,Back,partial,none
Pave1_000276#1,Pave1_000276,Pave1,outdoor_pavement_closed_road_sim,1,181.312088,320.936096,413.880005,719.616394,239.454067,380.738141,355.738026,560.144275,2.175781,,<3,true,worn_unknown,true,Back,none,none
Pave1_000336#1,Pave1_000336,Pave1,outdoor_pavement_closed_road_sim,1,656.184204,321.765747,878.531494,719.258423,711.771027,381.389648,822.944671,560.261353,1.871094,,<3,true,worn_unsecured,true,Back,partial,uncertain
Pave1_000336#2,Pave1_000336,Pave1,outdoor_pavement_closed_road_sim,2,369.927124,345.722595,487.895264,701.753601,399.419159,399.127246,458.403229,559.341199,3.503906,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000354#1,Pave1_000354,Pave1,outdoor_pavement_closed_road_sim,1,622.874756,329.888519,804.226929,719.366638,668.212799,388.310237,758.888886,563.57539,2.388672,,<3,true,worn_unknown,true,Back,none,none
Pave1_000354#2,Pave1_000354,Pave1,outdoor_pavement_closed_road_sim,2,415.915649,346.460205,520.230835,669.960327,441.994445,394.985223,494.152038,540.560278,3.892578,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000366#1,Pave1_000366,Pave1,outdoor_pavement_closed_road_sim,1,594.534424,329.366821,766.496338,719.424133,637.524902,387.875418,723.50586,563.401208,2.765625,,<3,true,worn_unknown,true,Back,partial,none
Pave1_000366#2,Pave1_000366,Pave1,outdoor_pavement_closed_road_sim,2,412.173615,349.103149,505.209778,638.798828,435.432656,392.557501,481.950737,522.920556,4.103516,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000378#1,Pave1_000378,Pave1,outdoor_pavement_closed_road_sim,1,572.82373,336.967163,719.008423,717.82782,609.369903,394.096262,682.46225,565.483557,3.056641,,3-6,true,worn_unknown,true,Back,partial,none
Pave1_000378#2,Pave1_000378,Pave1,outdoor_pavement_closed_road_sim,2,402.77002,349.212402,491.442688,625.373901,424.938187,390.636627,469.274521,514.909301,4.476562,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000396#1,Pave1_000396,Pave1,outdoor_pavement_closed_road_sim,1,548.563293,340.741089,672.44165,698.878174,579.532882,394.461652,641.472061,555.62334,3.615234,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000396#2,Pave1_000396,Pave1,outdoor_pavement_closed_road_sim,2,369.545685,346.572388,455.829163,594.805969,391.116555,383.807425,434.258293,495.512537,4.910156,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000414#1,Pave1_000414,Pave1,outdoor_pavement_closed_road_sim,1,512.587891,342.143646,628.886047,649.092957,541.66243,388.186043,599.811508,526.313233,4.261719,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000414#2,Pave1_000414,Pave1,outdoor_pavement_closed_road_sim,2,322.390625,344.896149,391.377808,580.37384,339.637421,380.217803,374.131012,486.182764,5.238281,,3-6,true,worn_unknown,true,Side,none,none
Pave1_000432#1,Pave1_000432,Pave1,outdoor_pavement_closed_road_sim,1,489.677032,344.883118,581.368408,605.116577,512.599876,383.918137,558.445564,501.023193,4.910156,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000432#2,Pave1_000432,Pave1,outdoor_pavement_closed_road_sim,2,259.801849,341.073181,321.268616,574.722046,275.168541,376.120511,305.901924,481.2625,5.195312,,3-6,true,worn_unknown,true,Side,none,none
Pave1_000444#1,Pave1_000444,Pave1,outdoor_pavement_closed_road_sim,1,193.953369,341.549072,304.545898,577.114258,221.601501,376.88385,276.897766,482.888184,5.244141,,3-6,true,worn_secured,true,Side,none,none
Pave1_000444#2,Pave1_000444,Pave1,outdoor_pavement_closed_road_sim,2,478.127563,344.866638,558.180298,587.392151,498.140747,381.245465,538.167114,490.381946,5.425781,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000456#1,Pave1_000456,Pave1,outdoor_pavement_closed_road_sim,1,132.651169,340.381714,269.439606,594.987488,166.848278,378.57258,235.242497,493.145178,,3-6,3-6,true,worn_secured,true,Facing,none,none
Pave1_000456#2,Pave1_000456,Pave1,outdoor_pavement_closed_road_sim,2,461.309052,349.460999,549.537476,575.688721,483.366158,383.395157,527.48037,485.197632,5.566406,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000468#1,Pave1_000468,Pave1,outdoor_pavement_closed_road_sim,1,136.375549,339.876495,232.683563,602.67041,160.452552,379.295582,208.60656,497.552844,4.816406,,3-6,true,worn_secured,true,Facing,none,none
Pave1_000468#2,Pave1_000468,Pave1,outdoor_pavement_closed_road_sim,2,469.391113,346.853149,543.482727,553.661377,487.914017,377.874383,524.959823,470.938086,6.199219,,>6,true,worn_unknown,true,Back,none,none
Pave1_000480#1,Pave1_000480,Pave1,outdoor_pavement_closed_road_sim,1,101.572746,336.481171,215.422699,632.324158,130.035234,380.857619,186.960211,513.986963,4.515625,,3-6,true,worn_secured,true,Facing,none,none
Pave1_000480#2,Pave1_000480,Pave1,outdoor_pavement_closed_road_sim,2,470.689545,349.805908,536.758667,547.321899,487.206825,379.433307,520.241386,468.315503,6.582031,,>6,true,worn_unknown,true,Back,none,none
Pave1_000492#1,Pave1_000492,Pave1,outdoor_pavement_closed_road_sim,1,95.241165,334.439728,221.051483,635.52063,126.693744,379.601863,189.598904,515.088269,4.234375,,3-6,true,worn_secured,true,Facing,none,none
Pave1_000492#2,Pave1_000492,Pave1,outdoor_pavement_closed_road_sim,2,464.343109,349.894043,536.090698,531.55719,482.280006,377.143515,518.153801,458.891931,6.832031,,>6,true,worn_unknown,true,Back,none,none
Pave1_000516#1,Pave1_000516,Pave1,outdoor_pavement_closed_road_sim,1,152.516235,336.880829,263.788269,695.373169,180.334244,390.65468,235.97026,551.976233,5.636719,,3-6,true,worn_secured,true,Side,none,none
Pave1_000516#2,Pave1_000516,Pave1,outdoor_pavement_closed_road_sim,2,466.757324,355.36145,517.154175,511.872162,479.356537,378.838057,504.554962,449.267877,7.09375,,>6,true,worn_unknown,true,Back,partial,none
Pave1_000540#1,Pave1_000540,Pave1,outdoor_pavement_closed_road_sim,1,217.161255,335.838806,351.67218,719.558838,250.788986,393.396811,318.044449,566.070825,3.117188,,3-6,true,worn_secured,true,Facing,none,none
Pave1_000540#2,Pave1_000540,Pave1,outdoor_pavement_closed_road_sim,2,427.470795,351.359467,467.562103,500.38092,437.493622,373.712685,457.539276,440.772339,8.085938,,>6,true,worn_unknown,true,Side,none,none
Pave1_000552#1,Pave1_000552,Pave1,outdoor_pavement_closed_road_sim,1,277.244385,338.962646,434.554596,719.477661,316.571938,396.039898,395.227043,567.271655,2.929688,,<3,true,worn_secured,true,Facing,none,none
Pave1_000552#3,Pave1_000552,Pave1,outdoor_pavement_closed_road_sim,3,395.206268,355.306274,440.784515,483.794678,406.60083,374.579535,429.389953,432.399316,,>6,>6,true,worn_unsecured,true,Back,partial,uncertain
Pave1_000564#1,Pave1_000564,Pave1,outdoor_pavement_closed_road_sim,1,362.908386,332.892181,471.455322,719.45636,390.04512,390.876808,444.318588,564.830688,2.632812,,<3,true,worn_secured,true,Side,partial,none
Pave1_000564#2,Pave1_000564,Pave1,outdoor_pavement_closed_road_sim,2,353.333332,352.333328,393.333332,423.333328,363.333332,362.983328,383.333332,394.933328,,>6,>6,true,worn_secured,true,Side,none,none
Pave1_000618#1,Pave1_000618,Pave1,outdoor_pavement_closed_road_sim,1,781.328796,328.108063,959.410217,719.247314,825.849151,386.778951,914.889862,562.791614,1.772461,,<3,true,worn_secured,true,Side,partial,none
Pave1_000618#3,Pave1_000618,Pave1,outdoor_pavement_closed_road_sim,3,222.768585,345.913788,272.053955,528.379272,235.089927,373.283611,259.732612,455.393078,,>6,>6,true,worn_unknown,true,Facing,none,none
Pave1_000630#1,Pave1_000630,Pave1,outdoor_pavement_closed_road_sim,1,884.290771,419.455658,960.0,712.523315,903.218078,463.415807,941.072693,595.296252,,<3,<3,true,worn_unknown,true,Facing,heavy,uncertain
Pave1_000630#2,Pave1_000630,Pave1,outdoor_pavement_closed_road_sim,2,203.758011,342.634125,263.275696,532.443359,218.637432,371.10551,248.396275,456.519665,,>6,>6,true,worn_unknown,true,Facing,none,none
Pave1_000654#1,Pave1_000654,Pave1,outdoor_pavement_closed_road_sim,1,152.477539,333.571289,245.002045,568.313416,175.608666,368.782608,221.870919,474.416565,5.667969,,3-6,true,worn_unsecured,true,Facing,none,none
Pave1_000666#1,Pave1_000666,Pave1,outdoor_pavement_closed_road_sim,1,152.935257,330.79248,249.823151,581.012695,177.15723,368.325512,225.601178,480.924609,5.058594,,3-6,true,worn_unsecured,true,Facing,none,none
Pave1_000702#1,Pave1_000702,Pave1,outdoor_pavement_closed_road_sim,1,508.141479,322.895813,765.789795,719.239258,572.553558,382.34733,701.377716,560.70188,1.748047,,<3,true,worn_unknown,true,Back,partial,none
Pave1_000702#2,Pave1_000702,Pave1,outdoor_pavement_closed_road_sim,2,181.822266,338.817505,293.882202,650.557007,209.83725,385.57843,265.867218,525.861206,4.017578,,3-6,true,worn_unknown,true,Facing,none,viewing
Pave1_000732#1,Pave1_000732,Pave1,outdoor_pavement_closed_road_sim,1,186.577682,341.022827,338.427521,718.928162,224.540142,397.708627,300.465061,567.766028,3.001953,,3-6,true,worn_unsecured,true,Facing,none,viewing
Pave1_000732#2,Pave1_000732,Pave1,outdoor_pavement_closed_road_sim,2,432.90271,335.855835,581.336426,719.443237,470.011139,393.393945,544.227997,566.008276,2.611328,,<3,true,worn_unknown,true,Back,none,none
Pave1_000744#1,Pave1_000744,Pave1,outdoor_pavement_closed_road_sim,1,217.82753,328.509277,389.904907,719.397278,260.846874,387.142477,346.885563,563.042078,2.550781,,<3,true,worn_unsecured,true,Facing,partial,viewing
Pave1_000744#2,Pave1_000744,Pave1,outdoor_pavement_closed_road_sim,2,423.701477,344.081146,556.28302,718.445068,456.846863,400.235734,523.137634,568.699499,2.994141,,<3,true,worn_unknown,true,Back,none,none
Pave1_000762#1,Pave1_000762,Pave1,outdoor_pavement_closed_road_sim,1,240.725784,314.776825,447.221436,719.450867,292.349697,375.477931,395.597523,557.58125,1.873047,,<3,true,worn_unsecured,true,Facing,partial,viewing
Pave1_000762#2,Pave1_000762,Pave1,outdoor_pavement_closed_road_sim,2,417.825165,348.484039,510.949951,697.114929,441.106362,400.778672,487.668754,557.662573,3.504883,,3-6,true,worn_unknown,true,Back,partial,none
Pave1_000786#1,Pave1_000786,Pave1,outdoor_pavement_closed_road_sim,1,442.070709,328.949066,741.386841,719.286438,516.899742,387.499672,666.557808,563.151489,1.223633,,<3,true,worn_secured,true,Facing,partial,viewing
Pave1_000786#2,Pave1_000786,Pave1,outdoor_pavement_closed_road_sim,2,404.45929,347.393372,490.522888,622.073853,425.975189,388.595444,469.006989,512.201661,4.390625,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000798#1,Pave1_000798,Pave1,outdoor_pavement_closed_road_sim,1,626.031738,329.298279,959.887756,718.940063,709.495743,387.744547,876.423751,563.083349,0.880859,,<3,true,worn_secured,true,Side,partial,none
Pave1_000798#2,Pave1_000798,Pave1,outdoor_pavement_closed_road_sim,2,389.462311,349.216614,473.479431,604.952881,410.466591,387.577054,452.475151,502.658374,4.792969,,3-6,true,worn_unknown,true,Back,none,none
Pave1_000816#1,Pave1_000816,Pave1,outdoor_pavement_closed_road_sim,1,384.340668,348.945801,461.466705,579.526489,403.622177,383.532904,442.185196,487.294214,5.310547,,3-6,true,worn_unknown,true,Back,none,none
