worker_key,image_id,worker_index,bbox,high_visibility_vest,helmet_status,orientation,occlusion_level,phone_status,verified,notes,label_source,reviewed_at,final_gt,finalized_at
Garage4_001626#2,Garage4_001626,2,"569.971,406.249,636.645,582.198",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001638#1,Garage4_001638,1,"6.534,352.958,365.403,719.503",false,absent,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001638#2,Garage4_001638,2,"563.851,405.379,623.436,571.252",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001650#1,Garage4_001650,1,"232.868,360.264,533,718.75",false,absent,Side,partial,uncertain,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001650#2,Garage4_001650,2,"556.804,407.114,615.382,557.237",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001662#1,Garage4_001662,1,"433.836,378.953,770.042,719.21",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001674#1,Garage4_001674,1,"557.557,357.077,941.235,719.333",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001674#2,Garage4_001674,2,"546.017,410.367,590.543,538.219",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001686#1,Garage4_001686,1,"647.951,378.562,959.887,719.352",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001686#2,Garage4_001686,2,"0.188,374.815,56.989,717.605",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001686#3,Garage4_001686,3,"538.56,409.257,585.548,534.481",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001698#1,Garage4_001698,1,"706.359,385.459,955.961,719.242",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001698#2,Garage4_001698,2,"23.929,378.891,205.131,719.381",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001698#3,Garage4_001698,3,"531.817,407.928,566.845,523.839",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T14:26:59-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001710#1,Garage4_001710,1,"713.821,384.223,944.27,719.439",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001710#2,Garage4_001710,2,"120.012,378.817,326.896,719.391",true,worn_unknown,Side,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001710#3,Garage4_001710,3,"518.183,405.811,552.865,517.625",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001728#1,Garage4_001728,1,"737.802,385.726,892.758,719.639",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001728#2,Garage4_001728,2,"270.094,382.86,394.929,719.372",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001728#3,Garage4_001728,3,"501.949,404.15,531.878,509.824",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T14:27:18-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001740#1,Garage4_001740,1,"725.339,391.828,859.44,719.682",false,absent,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001740#2,Garage4_001740,2,"345.591,383.231,469.085,719.382",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001740#3,Garage4_001740,3,"487.533,404.908,519.212,505.217",true,worn_unknown,Back,partial,uncertain,true,,human_verified,2026-06-26T14:28:38-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001752#1,Garage4_001752,1,"371.543,389.19,513.639,719.559",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001752#2,Garage4_001752,2,"698.766,398.603,816.642,719.408",false,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001764#1,Garage4_001764,1,"438.756,390.216,557.588,719.944",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001764#2,Garage4_001764,2,"705.973,393.767,791.44,673.763",false,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001776#1,Garage4_001776,1,"479.504,395.243,587.599,700.099",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001776#2,Garage4_001776,2,"681.296,397.762,772.943,655.305",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001776#3,Garage4_001776,3,"439.701,406.997,468.102,497.025",true,worn_unknown,Back,partial,uncertain,true,,human_verified,2026-06-26T14:28:47-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001788#1,Garage4_001788,1,"509.326,396.601,603.26,681.283",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001788#2,Garage4_001788,2,"665.341,404.784,776.246,643.442",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001788#3,Garage4_001788,3,"427.269,411.75,452.638,497.511",true,uncertain,Back,partial,uncertain,true,,human_verified,2026-06-26T14:29:02-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001800#1,Garage4_001800,1,"537.024,396.105,622.663,660.304",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001800#2,Garage4_001800,2,"689.414,399.542,761.419,619.329",false,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001812#1,Garage4_001812,1,"547.508,393.325,639.05,648.115",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001812#2,Garage4_001812,2,"679.775,401.55,751.864,601.229",false,absent,Side,none,uncertain,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001824#1,Garage4_001824,1,"560.984,393.521,649.492,625.018",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001824#2,Garage4_001824,2,"667.46,407.1,753.3,597.241",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001842#1,Garage4_001842,1,"587.397,399.191,660.058,610.347",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001842#2,Garage4_001842,2,"672.664,406.927,732.129,578.3",false,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001842#3,Garage4_001842,3,"349.333,402.333,369.333,484.333",true,worn_unknown,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:30:22-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001854#1,Garage4_001854,1,"598.002,402.884,660.552,597.609",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T14:30:39-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001854#2,Garage4_001854,2,"653.53,405.65,718.831,566.717",false,absent,Side,none,uncertain,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001854#3,Garage4_001854,3,"329.333,402.333,355.333,455.333",true,worn_unknown,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:31:01-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001866#1,Garage4_001866,1,"613.564,409.823,677.224,590.808",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T14:31:14-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001866#2,Garage4_001866,2,"651.548,405.915,685.376,556.878",true,absent,Back,partial,none,true,,human_verified,2026-06-26T14:31:17-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001866#3,Garage4_001866,3,"305.723,407.34,327.14,436.647",true,uncertain,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:31:37-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001878#1,Garage4_001878,1,"624.524,408.531,684.025,581.607",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T14:31:45-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001878#2,Garage4_001878,2,"281.333,404.333,303.333,436.333",uncertain,worn_unknown,uncertain,heavy,uncertain,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001914#1,Garage4_001914,1,"637.181,406.888,699.914,561.326",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001914#2,Garage4_001914,2,"541.414,410.957,604.745,533.047",false,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001980#1,Garage4_001980,1,"420.486,401.189,485.165,554.093",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001980#2,Garage4_001980,2,"653.182,409.464,689.698,530.36",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001992#1,Garage4_001992,1,"415.33,401.436,477.514,562.589",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001992#2,Garage4_001992,2,"643.537,407.743,685.259,525.968",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002010#1,Garage4_002010,1,"386.633,399.827,456.339,579.828",false,absent,Facing,none,none,true,,human_verified,2026-06-26T14:32:22-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002010#2,Garage4_002010,2,"631.862,401.049,665.37,518.728",true,worn_unknown,Side,none,none,true,,human_verified,2026-06-26T14:32:42-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002010#3,Garage4_002010,3,"316.333,402.333,345.333,444.333",true,worn_unknown,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:32:48-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002028#1,Garage4_002028,1,"366.937,395.822,442.034,604.19",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002028#2,Garage4_002028,2,"608.092,404.301,640.253,512.39",true,worn_unknown,Back,none,uncertain,true,,human_verified,2026-06-26T14:32:59-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002028#3,Garage4_002028,3,"349.102,408.555,379.321,500.783",true,worn_unknown,Facing,partial,uncertain,true,,human_verified,2026-06-26T14:33:18-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002064#1,Garage4_002064,1,"300.107,393.625,401.687,666.729",false,absent,Facing,none,uncertain,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002064#2,Garage4_002064,2,"412.812,407.035,442.161,516.984",true,worn_unknown,Facing,partial,none,true,,human_verified,2026-06-26T14:33:28-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002064#3,Garage4_002064,3,"553.79,402.572,580.115,507.971",true,worn_unknown,Side,none,none,true,,human_verified,2026-06-26T14:33:37-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002076#1,Garage4_002076,1,"270.118,396.76,383.911,718.652",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002076#2,Garage4_002076,2,"426.403,406.776,469.252,522.606",true,worn_unknown,Facing,none,none,true,,human_verified,2026-06-26T14:34:02-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002076#3,Garage4_002076,3,"532.284,405.954,561.78,507.66",true,worn_unknown,Facing,none,none,true,,human_verified,2026-06-26T14:34:05-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002088#1,Garage4_002088,1,"222.416,392.501,381.685,719.242",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002088#2,Garage4_002088,2,"451.482,410.325,489.631,527.135",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002088#3,Garage4_002088,3,"515.834,406.558,546.001,509.621",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002100#1,Garage4_002100,1,"217.392,375.27,383.982,719.548",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002100#2,Garage4_002100,2,"473.048,410.709,513.635,537.261",true,worn_unknown,Facing,none,none,true,,human_verified,2026-06-26T14:34:22-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002100#3,Garage4_002100,3,"499.995,406.467,530.882,512.126",true,worn_unknown,Side,none,uncertain,true,,human_verified,2026-06-26T14:34:19-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002112#1,Garage4_002112,1,"124.828,373.944,366.288,719.286",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002112#2,Garage4_002112,2,"489.428,408.062,553.076,541.145",true,worn_unknown,Facing,none,none,true,,human_verified,2026-06-26T14:34:35-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002112#3,Garage4_002112,3,"483.284,409.613,511.327,516.401",true,worn_unknown,Side,partial,none,true,,human_verified,2026-06-26T14:34:41-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002124#1,Garage4_002124,1,"1.988,371.986,333.768,719.57",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002124#2,Garage4_002124,2,"519.385,408.879,584.655,546.642",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002124#3,Garage4_002124,3,"472.366,407.713,504.874,521.722",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002136#1,Garage4_002136,1,"0.627,362.87,118.918,719.392",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002136#2,Garage4_002136,2,"555.499,405.18,600.484,554.352",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002136#3,Garage4_002136,3,"461.908,406.326,492.64,523.391",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002220#1,Garage4_002220,1,"372.85,405.502,434.524,561.333",true,worn_secured,Facing,none,none,true,,human_verified,2026-06-26T15:12:37-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002238#1,Garage4_002238,1,"342.557,405.001,399.615,572.57",true,worn_secured,Facing,none,none,true,,human_verified,2026-06-26T15:12:41-04:00,true,2026-06-26T15:21:03-04:00
Garage4_002250#1,Garage4_002250,1,"314.511,401.699,392.536,585.984",true,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000246#1,Pave1_000246,1,"0.334,289.675,133.697,719.27",true,worn_secured,Side,partial,none,true,,human_verified,2026-06-26T15:12:46-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000258#1,Pave1_000258,1,"60.701,306.646,246.691,719.572",true,worn_secured,Back,partial,none,true,,human_verified,2026-06-26T15:12:49-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000276#1,Pave1_000276,1,"181.312,320.936,413.88,719.616",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000336#1,Pave1_000336,1,"656.184,321.766,878.531,719.258",true,worn_unsecured,Back,partial,uncertain,true,,human_verified,2026-06-26T15:13:05-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000336#2,Pave1_000336,2,"369.927,345.723,487.895,701.754",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T15:13:04-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000354#1,Pave1_000354,1,"622.875,329.889,804.227,719.367",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000354#2,Pave1_000354,2,"415.916,346.46,520.231,669.96",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000366#1,Pave1_000366,1,"594.534,329.367,766.496,719.424",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000366#2,Pave1_000366,2,"412.174,349.103,505.21,638.799",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000378#1,Pave1_000378,1,"572.824,336.967,719.008,717.828",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000378#2,Pave1_000378,2,"402.77,349.212,491.443,625.374",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000396#1,Pave1_000396,1,"548.563,340.741,672.442,698.878",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000396#2,Pave1_000396,2,"369.546,346.572,455.829,594.806",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000414#1,Pave1_000414,1,"512.588,342.144,628.886,649.093",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000414#2,Pave1_000414,2,"322.391,344.896,391.378,580.374",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000432#1,Pave1_000432,1,"489.677,344.883,581.368,605.117",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000432#2,Pave1_000432,2,"259.802,341.073,321.269,574.722",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000444#1,Pave1_000444,1,"193.953,341.549,304.546,577.114",true,worn_secured,Side,none,none,true,,human_verified,2026-06-26T15:13:25-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000444#2,Pave1_000444,2,"478.128,344.867,558.18,587.392",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000456#1,Pave1_000456,1,"132.651,340.382,269.44,594.987",true,worn_secured,Facing,none,none,true,,human_verified,2026-06-26T15:13:34-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000456#2,Pave1_000456,2,"461.309,349.461,549.537,575.689",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000468#1,Pave1_000468,1,"136.376,339.876,232.684,602.67",true,worn_secured,Facing,none,none,true,,human_verified,2026-06-26T15:13:41-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000468#2,Pave1_000468,2,"469.391,346.853,543.483,553.661",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000480#1,Pave1_000480,1,"101.573,336.481,215.423,632.324",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000480#2,Pave1_000480,2,"470.69,349.806,536.759,547.322",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000492#1,Pave1_000492,1,"95.241,334.44,221.051,635.521",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000492#2,Pave1_000492,2,"464.343,349.894,536.091,531.557",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000516#1,Pave1_000516,1,"152.516,336.881,263.788,695.373",true,worn_secured,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000516#2,Pave1_000516,2,"466.757,355.361,517.154,511.872",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000540#1,Pave1_000540,1,"217.161,335.839,351.672,719.559",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000540#2,Pave1_000540,2,"427.471,351.359,467.562,500.381",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000552#1,Pave1_000552,1,"277.244,338.963,434.555,719.478",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000552#3,Pave1_000552,3,"395.206,355.306,440.785,483.795",true,worn_unsecured,Back,partial,uncertain,true,,human_verified,2026-06-26T14:36:19-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000564#1,Pave1_000564,1,"362.908,332.892,471.455,719.456",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000564#2,Pave1_000564,2,"353.333,352.333,393.333,423.333",true,worn_secured,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000618#1,Pave1_000618,1,"781.329,328.108,959.41,719.247",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000618#3,Pave1_000618,3,"222.769,345.914,272.054,528.379",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000630#1,Pave1_000630,1,"884.291,419.456,960,712.523",true,worn_unknown,Facing,heavy,uncertain,true,,human_verified,2026-06-26T14:38:07-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000630#2,Pave1_000630,2,"203.758,342.634,263.276,532.443",true,worn_unknown,Facing,none,none,true,,human_verified,2026-06-26T14:38:14-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000654#1,Pave1_000654,1,"152.478,333.571,245.002,568.313",true,worn_unsecured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000666#1,Pave1_000666,1,"152.935,330.792,249.823,581.013",true,worn_unsecured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000702#1,Pave1_000702,1,"508.141,322.896,765.79,719.239",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000702#2,Pave1_000702,2,"181.822,338.818,293.882,650.557",true,worn_unknown,Facing,none,viewing,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000732#1,Pave1_000732,1,"186.578,341.023,338.428,718.928",true,worn_unsecured,Facing,none,viewing,true,,human_verified,2026-06-26T15:14:02-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000732#2,Pave1_000732,2,"432.903,335.856,581.336,719.443",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000744#1,Pave1_000744,1,"217.828,328.509,389.905,719.397",true,worn_unsecured,Facing,partial,viewing,true,,human_verified,2026-06-26T15:14:13-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000744#2,Pave1_000744,2,"423.701,344.081,556.283,718.445",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000762#1,Pave1_000762,1,"240.726,314.777,447.221,719.451",true,worn_unsecured,Facing,partial,viewing,true,,human_verified,2026-06-26T15:14:19-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000762#2,Pave1_000762,2,"417.825,348.484,510.95,697.115",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Pave1_000786#1,Pave1_000786,1,"442.071,328.949,741.387,719.286",true,worn_secured,Facing,partial,viewing,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
