image_id,recording,frame_id,time_sec,worker_index,source,yolo_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,distance_band,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt,count_ok,updated_at
Pave1_001596,Pave1,1596,53.23726449999958,1,yolo,0.933687,552.142212,337.176849,743.869324,719.559265,600.07399,394.534211,695.937546,566.606299,160,105,186,152,2.65625,Very_Close,valid_depth,conf2,1074,871,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001596,Pave1,1596,53.23726449999958,2,yolo,0.899252,369.668457,353.95816,450.693726,547.185974,389.924774,382.942332,430.437409,469.894848,103,102,115,126,6.125,Far,valid_depth,conf1,187,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001614,Pave1,1614,53.83749800012447,1,yolo,0.905881,594.610596,342.300171,729.576965,719.448364,628.352188,398.8724,695.835373,568.589087,167,106,186,152,3.201172,Close,valid_depth,conf2,724,612,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001614,Pave1,1614,53.83749800012447,2,yolo,0.871186,438.414917,353.78653,509.944977,567.039734,456.297432,385.774511,492.062462,481.738452,121,102,132,129,5.693359,Close,valid_depth,conf2,230,20,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001626,Pave1,1626,54.23765370808542,1,yolo,0.897787,580.232544,346.535522,704.244263,688.464844,611.235474,397.82492,673.241333,551.693115,162,106,180,148,3.560547,Close,valid_depth,conf2,644,509,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001626,Pave1,1626,54.23765370808542,2,yolo,0.89512,452.170654,356.123352,539.074341,590.219849,473.896576,391.237827,517.348419,496.58125,126,104,138,133,5.378906,Close,valid_depth,conf2,306,72,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001644,Pave1,1644,54.83788733300753,1,yolo,0.871683,577.670166,347.801819,689.89502,648.949158,605.72638,392.97392,661.838807,528.490222,161,104,177,141,4.125,Close,valid_depth,conf2,442,278,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001644,Pave1,1644,54.83788733300753,2,yolo,0.893948,457.490021,355.737366,563.317627,627.696472,483.946923,396.531232,536.860726,518.91283,129,105,144,139,4.730469,Close,valid_depth,conf1,404,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001674,Pave1,1674,55.83827662514523,1,yolo,0.887704,493.553284,346.765869,612.257629,677.628418,523.22937,396.395251,582.581543,545.283398,139,105,156,146,3.753906,Close,valid_depth,conf2,574,164,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001686,Pave1,1686,56.238432333106175,1,yolo,0.865303,503.585205,349.552887,649.725342,719.741272,540.120239,405.081145,613.190308,571.665918,144,108,164,153,3.367188,Close,valid_depth,conf2,743,493,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001686,Pave1,1686,56.238432333106175,2,yolo,0.301728,496.50708,354.779419,559.283264,570.690796,512.201126,387.166126,543.589218,484.326245,136,103,145,130,3.495117,Close,valid_depth,conf1,4,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001698,Pave1,1698,56.638588125118986,1,yolo,0.897886,543.044495,343.470428,700.104309,719.449829,582.309448,399.867338,660.839356,569.058069,155,106,177,152,2.980469,Very_Close,valid_depth,conf2,905,594,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001698,Pave1,1698,56.638588125118986,2,yolo,0.867808,463.524811,349.36496,540.124634,565.356445,482.674767,381.763683,520.974678,478.959851,128,101,139,128,5.796875,Close,valid_depth,conf1,107,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001710,Pave1,1710,57.03874395810999,1,yolo,0.926059,588.286621,337.177612,768.74353,719.890015,633.400848,394.584472,723.629303,566.805054,168,105,193,152,2.585938,Very_Close,valid_depth,conf2,1090,848,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001710,Pave1,1710,57.03874395810999,2,yolo,0.856984,430.611053,349.805664,500.239655,559.03009,448.018204,381.189328,482.832505,475.34032,119,101,129,127,5.986328,Close,valid_depth,conf2,117,2,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001722,Pave1,1722,57.438899625092745,1,yolo,0.932631,603.954163,338.967041,831.370422,720,660.808228,396.121985,774.516357,567.586816,176,105,207,152,2.244141,Very_Close,valid_depth,conf2,1206,940,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001722,Pave1,1722,57.438899625092745,2,edited,0.833229,411.850616,352.916718,459.770172,548.970154,423.830505,382.324733,447.790283,470.54878,113,101,120,126,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_001734,Pave1,1734,57.839055417105556,1,yolo,0.924152,548.017334,325.676056,845.942017,718.940002,622.498505,384.665648,771.460846,561.634424,165,102,206,150,1.882812,Very_Close,valid_depth,conf2,1557,1257,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001734,Pave1,1734,57.839055417105556,2,edited,0.885982,377.437805,357.449646,428.332581,550.685791,390.161499,386.435068,415.608887,473.391333,104,103,111,127,6.294922,Far,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001746,Pave1,1746,58.239211208187044,1,yolo,0.925608,467.197449,329.326263,778.205566,719.6427,544.949478,387.873729,700.453537,563.516125,145,103,187,151,1.585938,Very_Close,valid_depth,conf2,1398,898,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001746,Pave1,1746,58.239211208187044,2,edited,0.886255,326.165955,358.77774,397.364441,548.469482,343.965576,387.231501,379.564819,472.592785,91,103,102,127,6.417969,Far,valid_depth,conf2,149,5,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001776,Pave1,1776,59.239600625121966,1,edited,0.858277,108.377075,304.585724,298.704102,720,155.958832,366.897865,251.122345,553.83429,41,97,67,148,1.376953,Very_Close,valid_depth,conf2,1156,749,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001830,Pave1,1830,61.0403016670607,1,yolo,0.893514,93.633659,336.900574,201.885864,596.52655,120.69671,375.84447,174.822813,492.67616,32,100,47,132,4.597656,Close,valid_depth,conf1,2,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001842,Pave1,1842,61.44045750005171,1,yolo,0.841962,102.259003,341.129456,209.322968,621.376221,129.024994,383.166471,182.556977,509.277515,34,102,49,136,4.511719,Close,valid_depth,conf2,414,13,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001854,Pave1,1854,61.84061333304271,1,yolo,0.874864,103.08046,337.861267,218.61351,656.634888,131.963722,385.67731,189.730247,529.12544,35,102,51,142,4.183594,Close,valid_depth,conf1,468,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001866,Pave1,1866,62.24076920817606,1,yolo,0.879313,110.999908,331.618164,234.584885,659.26001,141.896152,380.764441,203.688641,528.203272,37,101,55,141,3.837891,Close,valid_depth,conf2,644,15,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001878,Pave1,1878,62.640924958046526,1,yolo,0.912042,135.682281,337.605743,266.007263,684.048157,168.263527,389.572105,233.426018,545.471191,44,103,63,146,3.509766,Close,valid_depth,conf2,734,338,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001896,Pave1,1896,63.24115858320147,1,yolo,0.90605,207.973022,334.259766,339.356506,719.664062,240.818893,392.07041,306.510635,565.502344,64,104,82,151,3.130859,Close,valid_depth,conf2,715,503,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001908,Pave1,1908,63.64131445810199,1,yolo,0.893015,243.065369,340.071289,373.411926,719.138245,275.652008,396.931332,340.825287,567.511463,73,105,91,152,2.826172,Very_Close,valid_depth,conf2,780,229,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001920,Pave1,1920,64.04147020820528,1,yolo,0.931202,301.74527,337.028198,509.946167,719.993286,353.795494,394.472961,457.895943,566.807251,94,105,123,152,2.605469,Very_Close,valid_depth,conf2,1092,774,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001950,Pave1,1950,65.04185987520032,1,yolo,0.900608,526.507446,334.743439,678.398193,719.571899,564.480133,392.467708,640.425506,565.640515,150,104,171,151,1.879883,Very_Close,valid_depth,conf2,882,701,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001950,Pave1,1950,65.04185987520032,2,yolo,0.77359,29.956432,345.706726,106.756699,527.296631,49.156499,372.945212,87.556632,454.660669,13,99,24,122,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Pave1_002004,Pave1,2004,66.84256100002676,1,yolo,0.925305,637.937378,338.130371,822.294189,719.40155,684.026581,395.321048,776.204986,566.893078,182,105,207,152,2.154297,Very_Close,valid_depth,conf2,953,846,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002004,Pave1,2004,66.84256100002676,2,yolo,0.75255,210.567993,349.512329,263.705994,502.385834,223.852493,372.443355,250.421494,441.236432,59,99,67,118,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002022,Pave1,2022,67.44279479212128,1,yolo,0.890808,628.455688,339.999603,778.359192,720,665.931564,396.999663,740.883316,567.999841,177,105,198,152,2.505859,Very_Close,valid_depth,conf2,793,593,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002022,Pave1,2022,67.44279479212128,2,yolo,0.714148,248.548325,351.824829,313.426514,501.360107,264.767872,374.255121,297.206967,441.545996,70,99,80,118,7.890625,Far,valid_depth,conf1,39,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002040,Pave1,2040,68.04302845802158,1,yolo,0.926572,579.26886,342.341064,736.293701,719.505737,618.52507,398.915765,697.037491,568.639868,164,106,186,152,2.914062,Very_Close,valid_depth,conf2,904,795,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002040,Pave1,2040,68.04302845802158,2,edited,0.848162,311.161102,355.503998,360.302917,499.864746,323.446556,377.15811,348.017463,442.120447,86,100,93,118,7.277344,Far,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002076,Pave1,2076,69.24349600006826,1,yolo,0.898286,540.422729,347.264343,662.56958,680.884399,570.959442,397.307351,632.032867,547.436377,152,105,169,146,3.730469,Close,valid_depth,conf2,592,326,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002076,Pave1,2076,69.24349600006826,2,edited,0.867697,394.615479,350.73172,431.386963,499.313599,403.80835,373.019002,422.194092,439.880847,107,99,113,118,7.755859,Far,valid_depth,conf1,2,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002088,Pave1,2088,69.64365187520161,1,yolo,0.863543,541.772217,349.009888,630.618042,649.46106,563.983673,394.077564,608.406586,529.280591,150,105,163,142,4.042969,Close,valid_depth,conf2,407,261,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002088,Pave1,2088,69.64365187520161,2,yolo,0.828923,394.28894,358.195618,452.048096,498.787476,408.728729,379.284397,437.608307,442.550733,108,101,117,119,8.148438,Far,valid_depth,conf1,26,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002106,Pave1,2106,70.24388562515378,1,yolo,0.88254,514.072876,350.262726,615.790771,622.038696,539.50235,391.029121,590.361297,513.328308,143,104,158,137,4.488281,Close,valid_depth,conf2,413,288,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002106,Pave1,2106,70.24388562515378,2,yolo,0.81084,397.804199,363.177856,442.670532,497.753479,409.020782,383.364199,431.453949,443.92323,109,102,116,119,8.84375,Far,valid_depth,conf1,35,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002118,Pave1,2118,70.64404154219665,1,yolo,0.890283,505.780273,352.039368,597.878052,614.956726,528.804718,391.476972,574.853607,509.789783,141,104,154,136,4.824219,Close,valid_depth,conf2,307,93,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002118,Pave1,2118,70.64404154219665,2,edited,0.74015,404.325562,352.83371,437.255554,488.476685,412.55806,373.180156,429.023056,434.219495,110,99,115,116,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002148,Pave1,2148,71.64443104201928,1,yolo,0.900686,486.069641,348.966431,569.099792,573.717896,506.827179,382.679151,548.342254,483.81731,135,102,147,130,5.658203,Close,valid_depth,conf2,210,4,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002148,Pave1,2148,71.64443104201928,2,yolo,0.755244,367.406281,354.662292,417.62384,487.638702,379.960671,374.608753,405.06945,434.448138,101,99,109,116,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002160,Pave1,2160,72.04458691715263,1,yolo,0.846993,482.167236,349.258057,542.71936,555.642944,497.305267,380.21579,527.581329,473.088989,132,101,141,127,5.972656,Close,valid_depth,conf2,174,9,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002160,Pave1,2160,72.04458691715263,2,edited,0.873882,354.496735,349.261932,398.792542,489.199585,365.570687,370.25258,387.71859,433.224524,97,98,104,116,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002172,Pave1,2172,72.44474275014363,1,yolo,0.871794,464.474243,353.255768,522.218201,548.749878,478.910233,382.579884,507.782212,470.552234,127,102,136,126,6.101562,Far,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002172,Pave1,2172,72.44474275014363,2,yolo,0.871156,331.853333,350.471252,387.408203,494.701416,345.742051,372.105777,373.519486,437.00935,92,99,100,117,8.484375,Far,valid_depth,conf1,66,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002190,Pave1,2190,73.04497658321634,1,yolo,0.824136,438.25647,351.840027,494.311279,538.989136,452.270172,379.912393,480.297577,464.129492,120,101,129,124,6.734375,Far,valid_depth,conf2,170,5,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002190,Pave1,2190,73.04497658321634,2,edited,0.85648,310.075806,349.517426,359.862183,501.761658,322.5224,372.354061,347.415589,440.863965,86,99,93,118,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002202,Pave1,2202,73.4451323330868,1,edited,0.819804,433.157959,351.282776,473.576385,530.262573,443.262565,378.129746,463.471779,458.670654,118,100,124,123,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002202,Pave1,2202,73.4451323330868,2,yolo,0.812838,301.301697,353.694885,349.863098,506.409363,313.442047,376.602057,337.722748,445.323572,83,100,91,119,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002214,Pave1,2214,73.84528820822015,1,edited,0.841508,268.527405,350.311584,335.322601,508.270477,285.226204,374.005418,318.623802,445.08692,76,99,85,119,7.140625,Far,valid_depth,conf1,19,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002214,Pave1,2214,73.84528820822015,2,yolo,0.838927,392.858459,351.041687,447.02655,527.852905,406.400482,377.56337,433.484527,457.128418,108,100,116,122,6.949219,Far,valid_depth,conf1,99,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002232,Pave1,2232,74.44552200008184,1,yolo,0.895607,337.900177,349.471527,421.585999,526.439209,358.821632,376.016679,400.664544,455.652136,95,100,107,122,6.958984,Far,valid_depth,conf1,106,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002232,Pave1,2232,74.44552200008184,2,yolo,0.820287,253.444611,352.805481,312.405029,511.049866,268.184716,376.542139,297.664924,447.752112,71,100,80,120,7.234375,Far,valid_depth,conf1,33,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002244,Pave1,2244,74.84567783307284,1,yolo,0.892226,345.763306,352.474243,411.911316,538.167358,362.300309,380.32821,395.374313,463.890112,96,101,106,124,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_002244,Pave1,2244,74.84567783307284,2,yolo,0.828755,258.047913,359.592621,312.350525,510.7099,271.623566,382.260213,298.774872,450.262988,72,101,80,121,7.363281,Far,valid_depth,conf1,49,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002262,Pave1,2262,75.44591162516735,1,yolo,0.894565,332.460327,351.561768,403.074371,550.886475,350.113838,381.460474,385.42086,471.156592,93,101,103,126,6.507812,Far,valid_depth,conf2,160,11,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002262,Pave1,2262,75.44591162516735,2,yolo,0.816737,262.348572,349.84552,322.613098,510.743408,277.414703,373.980203,307.546966,446.384253,73,99,83,120,7.509766,Far,valid_depth,conf2,102,10,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002274,Pave1,2274,75.84606750006787,1,yolo,0.899364,321.890503,347.863342,401.886353,553.786072,341.889466,378.751752,381.88739,471.41698,91,101,102,126,6.164062,Far,valid_depth,conf2,197,136,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002274,Pave1,2274,75.84606750006787,2,yolo,0.803676,260.909851,347.532867,323.176453,510.527893,276.476501,371.982121,307.609803,445.329883,73,99,83,119,7.496094,Far,valid_depth,conf2,52,2,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002286,Pave1,2286,76.24622333305888,1,yolo,0.896011,329.957336,348.421417,404.20578,570.936279,348.519447,381.798646,385.643669,481.930334,92,101,103,129,5.742188,Close,valid_depth,conf2,225,140,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002286,Pave1,2286,76.24622333305888,2,yolo,0.805001,261.728271,357.031555,320.480957,511.174011,276.416443,380.152923,305.792785,449.517029,73,101,82,120,7.46875,Far,valid_depth,conf2,61,9,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002298,Pave1,2298,76.64637912507169,1,yolo,0.92085,324.386444,349.772919,412.143311,588.819214,346.325661,385.629863,390.204094,493.200696,92,102,105,132,5.417969,Close,valid_depth,conf2,267,127,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002298,Pave1,2298,76.64637912507169,2,yolo,0.794426,262.687256,360.760223,319.866455,510.738464,276.982056,383.256959,305.571655,450.747168,73,102,82,121,7.328125,Far,valid_depth,conf2,77,9,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002310,Pave1,2310,77.04653500020504,1,yolo,0.899693,321.12561,347.434082,408.871399,593.863831,343.062057,384.398544,386.934952,495.291931,91,102,104,133,5.054688,Close,valid_depth,conf2,309,134,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002310,Pave1,2310,77.04653500020504,2,yolo,0.823525,239.173553,350.928162,315.907471,512.959106,258.357033,375.232804,296.723992,448.146728,68,100,80,120,6.9375,Far,valid_depth,conf1,45,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002322,Pave1,2322,77.44669083319604,1,yolo,0.880238,322.844604,348.159912,418.14267,621.801208,346.669121,389.206106,394.318153,512.34469,92,103,106,137,4.746094,Close,valid_depth,conf2,390,142,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002322,Pave1,2322,77.44669083319604,2,yolo,0.81593,232.438782,346.601593,303.118439,518.237,250.108696,372.346904,285.448525,449.582837,66,99,77,120,6.480469,Far,valid_depth,conf1,23,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002334,Pave1,2334,77.84684675000608,1,yolo,0.890598,322.128418,345.139191,426.064636,644.509827,348.112473,390.044786,400.080581,524.761573,92,104,107,140,4.34375,Close,valid_depth,conf2,440,182,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002334,Pave1,2334,77.84684675000608,2,yolo,0.79598,220.630463,344.697083,273.910858,527.514648,233.950562,372.119718,260.590759,454.387622,62,99,70,122,6.820312,Far,valid_depth,conf1,48,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002346,Pave1,2346,78.24700254201889,1,yolo,0.889642,314.282654,343.596527,424.133667,660.348999,341.745407,391.109398,396.670914,533.64801,91,104,106,143,3.988281,Close,valid_depth,conf2,511,306,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002346,Pave1,2346,78.24700254201889,2,yolo,0.856763,194.969177,343.729065,263.991974,535.570862,212.224876,372.505335,246.736275,458.834143,56,99,66,123,6.417969,Far,valid_depth,conf1,31,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_002424,Pave1,2424,80.84801529208198,1,yolo,0.925071,487.376678,324.209564,689.27356,719.508789,537.850898,383.504448,638.799339,561.389099,143,102,171,150,1.697266,Very_Close,valid_depth,conf2,1220,905,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002424,Pave1,2424,80.84801529208198,2,yolo,0.797133,100.703911,336.775085,204.397751,635.875122,126.627371,381.640091,178.474291,516.235107,33,101,48,138,4.265625,Close,valid_depth,conf2,447,135,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002436,Pave1,2436,81.24817104218528,1,yolo,0.924589,559.296997,320.304932,837.382507,719.439453,628.818375,380.17511,767.86113,559.785645,167,101,205,150,1.454102,Very_Close,valid_depth,conf2,1586,1120,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002436,Pave1,2436,81.24817104218528,2,yolo,0.906751,100.091171,324.686371,239.127869,643.429077,134.850346,372.497777,204.368695,515.931995,35,99,55,138,3.980469,Close,valid_depth,conf2,514,128,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002454,Pave1,2454,81.84840483311564,1,yolo,0.925377,601.286804,305.497681,957.751831,719.299927,690.403061,367.568018,868.635574,553.779029,184,98,232,148,1.152344,Very_Close,valid_depth,conf2,1743,1101,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002454,Pave1,2454,81.84840483311564,2,yolo,0.912337,145.161194,322.628357,278.392517,707.18042,178.469025,380.311166,245.084686,553.359595,47,101,66,148,3.404297,Close,valid_depth,conf2,853,592,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_002472,Pave1,2472,82.4486385001801,1,yolo,0.943193,675.386963,288.683167,959.473999,719.369019,746.408722,353.286045,888.45224,547.094678,199,94,237,146,0.945312,Very_Close,valid_depth,conf2,1377,325,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002472,Pave1,2472,82.4486385001801,2,yolo,0.935091,185.762772,320.070953,348.952698,718.459534,226.560254,379.82924,308.155216,559.104102,60,101,83,150,2.957031,Very_Close,valid_depth,conf2,955,827,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002490,Pave1,2490,83.0488721251022,1,yolo,0.915743,612.133423,308.954132,875.910095,719.359009,678.077591,370.514864,809.965927,555.197058,180,98,216,149,1.112305,Very_Close,valid_depth,conf2,1372,811,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002490,Pave1,2490,83.0488721251022,2,yolo,0.92044,178.624283,315.161682,366.89209,719.746094,225.691235,375.849344,319.825138,557.912329,60,100,86,149,2.255859,Very_Close,valid_depth,conf2,1187,1043,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002502,Pave1,2502,83.4490278752055,1,yolo,0.95201,16.283089,314.662354,342.633057,719.33252,97.870581,375.362879,261.045565,557.464454,26,100,70,149,1.708008,Very_Close,valid_depth,conf2,1650,1133,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002502,Pave1,2502,83.4490278752055,2,yolo,0.921228,543.386902,317.01532,811.215454,719.489258,610.34404,377.386411,744.258316,558.499683,162,100,199,149,1.342773,Very_Close,valid_depth,conf2,1412,959,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002514,Pave1,2514,83.8491837081965,1,yolo,0.8855,0.556046,252.963379,248.625763,718.379028,62.573475,322.775726,186.608334,532.212768,16,86,50,142,1.175781,Very_Close,valid_depth,conf2,895,448,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002514,Pave1,2514,83.8491837081965,2,yolo,0.943198,462.96579,320.423706,738.906128,719.116089,531.950875,380.227563,669.921043,559.639136,141,101,179,150,1.648926,Very_Close,valid_depth,conf2,1397,880,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002526,Pave1,2526,84.24933945806697,1,yolo,0.929341,461.886383,330.216125,661.687683,719.379028,511.836708,388.59056,611.737358,563.713867,136,103,164,151,1.954102,Very_Close,valid_depth,conf2,1055,731,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002538,Pave1,2538,84.64949520817026,1,yolo,0.938542,462.879913,334.510498,608.187012,719.196594,499.206688,392.213412,571.860237,565.322156,133,104,153,151,2.212891,Very_Close,valid_depth,conf2,744,334,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002550,Pave1,2550,85.04965095804073,1,yolo,0.875881,443.582428,334.926056,579.548462,719.217407,477.573937,392.569759,545.556953,565.500867,127,104,146,151,2.503906,Very_Close,valid_depth,conf2,820,611,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002562,Pave1,2562,85.44980679219589,1,yolo,0.886739,468.23941,333.394348,591.808716,719.676147,499.131736,391.336618,560.91639,565.163427,133,104,150,151,2.736328,Very_Close,valid_depth,conf2,690,302,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002580,Pave1,2580,86.05004037520848,1,yolo,0.941091,512.985352,336.825439,653.279175,718.78833,548.058808,394.119873,618.205719,566.003174,146,105,165,151,2.730469,Very_Close,valid_depth,conf2,760,157,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002592,Pave1,2592,86.45019608316943,1,yolo,0.907502,550.46521,339.757263,727.651978,719.482849,594.761902,396.716101,683.355286,567.592615,158,105,183,152,2.513672,Very_Close,valid_depth,conf2,1048,838,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002610,Pave1,2610,87.05042962520383,1,yolo,0.925824,559.837891,335.975555,767.466309,719.42627,611.744995,393.493162,715.559205,566.045984,163,104,191,151,2.138672,Very_Close,valid_depth,conf2,1129,861,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
