worker_key,image_id,recording,scene_type,frame_id,time_sec,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt_original,distance_class_3,distance_label_source,depth_train_usable,distance_eval_usable,high_visibility_vest,helmet_status,helmet_worn_binary,orientation,occlusion_level,phone_status,semantic_verified,semantic_final_gt,semantic_label_source,notes
Pave1_001464#1,Pave1_001464,Pave1,outdoor_pavement_closed_road_sim,1464,48.81887925020419,1,66.914474,332.742706,211.597198,699.685364,103.085155,387.784105,175.426517,552.908301,27,103,47,148,3.34668,valid_depth,conf2,776,666,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Back,none,none,true,true,gpt_prelabel,
Pave1_001482#1,Pave1_001482,Pave1,outdoor_pavement_closed_road_sim,1482,49.41911262506619,1,49.148483,331.669128,173.419495,647.023804,80.216236,378.972329,142.351742,520.881934,21,101,38,139,3.894531,valid_depth,conf2,521,351,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Back,none,none,true,true,gpt_prelabel,
Pave1_001500#1,Pave1_001500,Pave1,outdoor_pavement_closed_road_sim,1500,50.03601916716434,1,56.505341,336.30365,166.837341,616.311523,84.088341,378.304831,139.254341,504.308374,22,100,38,135,4.390625,valid_depth,conf2,445,25,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Back,partial,none,true,true,gpt_prelabel,
Pave1_001536#1,Pave1_001536,Pave1,outdoor_pavement_closed_road_sim,1536,51.23648608312942,1,107.939987,317.346436,267.739929,719.604614,147.889972,377.685163,227.789944,558.701343,39,100,61,149,1.807617,valid_depth,conf2,926,792,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,gpt_prelabel,
Pave1_001554#1,Pave1_001554,Pave1,outdoor_pavement_closed_road_sim,1554,51.83671941701323,1,342.55423,321.155396,467.921265,719.407593,373.895989,380.893226,436.579506,560.106714,99,101,117,150,1.861328,valid_depth,conf2,803,723,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,gpt_prelabel,
Pave1_001554#2,Pave1_001554,Pave1,outdoor_pavement_closed_road_sim,1554,51.83671941701323,2,237.484741,343.495392,311.539581,549.086792,255.998451,374.334102,293.025871,466.850232,68,99,79,125,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,3-6,manual_distance_band,false,true,true,absent,false,Side,none,call,true,true,gpt_prelabel,
Pave1_001566#1,Pave1_001566,Pave1,outdoor_pavement_closed_road_sim,1566,52.23687529214658,1,393.371338,332.532532,648.327759,719.735229,457.110443,390.612937,584.588654,564.85415,121,104,156,151,2.047852,valid_depth,conf2,1220,624,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Back,partial,none,true,true,human_verified,
Pave1_001566#2,Pave1_001566,Pave1,outdoor_pavement_closed_road_sim,1566,52.23687529214658,2,272.245514,349.49707,366.592438,541.922729,295.832245,378.360919,343.005707,464.952465,78,100,92,124,6.234375,valid_depth,conf2,176,1,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,absent,false,Side,none,call,true,true,gpt_prelabel,
Pave1_001596#1,Pave1_001596,Pave1,outdoor_pavement_closed_road_sim,1596,53.23726449999958,1,552.142212,337.176849,743.869324,719.559265,600.07399,394.534211,695.937546,566.606299,160,105,186,152,2.65625,valid_depth,conf2,1074,871,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001596#2,Pave1_001596,Pave1,outdoor_pavement_closed_road_sim,1596,53.23726449999958,2,369.668457,353.95816,450.693726,547.185974,389.924774,382.942332,430.437409,469.894848,103,102,115,126,6.125,valid_depth,conf1,187,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,absent,false,Side,none,call,true,true,gpt_prelabel,
Pave1_001614#1,Pave1_001614,Pave1,outdoor_pavement_closed_road_sim,1614,53.83749800012447,1,594.610596,342.300171,729.576965,719.448364,628.352188,398.8724,695.835373,568.589087,167,106,186,152,3.201172,valid_depth,conf2,724,612,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001614#2,Pave1_001614,Pave1,outdoor_pavement_closed_road_sim,1614,53.83749800012447,2,438.414917,353.78653,509.944977,567.039734,456.297432,385.774511,492.062462,481.738452,121,102,132,129,5.693359,valid_depth,conf2,230,20,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Facing,none,call,true,true,gpt_prelabel,
Pave1_001626#1,Pave1_001626,Pave1,outdoor_pavement_closed_road_sim,1626,54.23765370808542,1,580.232544,346.535522,704.244263,688.464844,611.235474,397.82492,673.241333,551.693115,162,106,180,148,3.560547,valid_depth,conf2,644,509,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001626#2,Pave1_001626,Pave1,outdoor_pavement_closed_road_sim,1626,54.23765370808542,2,452.170654,356.123352,539.074341,590.219849,473.896576,391.237827,517.348419,496.58125,126,104,138,133,5.378906,valid_depth,conf2,306,72,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Facing,none,call,true,true,gpt_prelabel,
Pave1_001644#1,Pave1_001644,Pave1,outdoor_pavement_closed_road_sim,1644,54.83788733300753,1,577.670166,347.801819,689.89502,648.949158,605.72638,392.97392,661.838807,528.490222,161,104,177,141,4.125,valid_depth,conf2,442,278,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001644#2,Pave1_001644,Pave1,outdoor_pavement_closed_road_sim,1644,54.83788733300753,2,457.490021,355.737366,563.317627,627.696472,483.946923,396.531232,536.860726,518.91283,129,105,144,139,4.730469,valid_depth,conf1,404,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Facing,none,call,true,true,gpt_prelabel,
Pave1_001674#1,Pave1_001674,Pave1,outdoor_pavement_closed_road_sim,1674,55.83827662514523,1,493.553284,346.765869,612.257629,677.628418,523.22937,396.395251,582.581543,545.283398,139,105,156,146,3.753906,valid_depth,conf2,574,164,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,absent,false,Facing,none,none,true,true,gpt_prelabel,
Pave1_001686#1,Pave1_001686,Pave1,outdoor_pavement_closed_road_sim,1686,56.238432333106175,1,503.585205,349.552887,649.725342,719.741272,540.120239,405.081145,613.190308,571.665918,144,108,164,153,3.367188,valid_depth,conf2,743,493,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,in_hand,false,Facing,none,viewing,true,true,gpt_prelabel,
Pave1_001686#2,Pave1_001686,Pave1,outdoor_pavement_closed_road_sim,1686,56.238432333106175,2,496.50708,354.779419,559.283264,570.690796,512.201126,387.166126,543.589218,484.326245,136,103,145,130,3.495117,valid_depth,conf1,4,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,partial,uncertain,true,true,human_verified,
Pave1_001698#1,Pave1_001698,Pave1,outdoor_pavement_closed_road_sim,1698,56.638588125118986,1,543.044495,343.470428,700.104309,719.449829,582.309448,399.867338,660.839356,569.058069,155,106,177,152,2.980469,valid_depth,conf2,905,594,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,in_hand,false,Facing,none,viewing,true,true,gpt_prelabel,
Pave1_001698#2,Pave1_001698,Pave1,outdoor_pavement_closed_road_sim,1698,56.638588125118986,2,463.524811,349.36496,540.124634,565.356445,482.674767,381.763683,520.974678,478.959851,128,101,139,128,5.796875,valid_depth,conf1,107,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001710#1,Pave1_001710,Pave1,outdoor_pavement_closed_road_sim,1710,57.03874395810999,1,588.286621,337.177612,768.74353,719.890015,633.400848,394.584472,723.629303,566.805054,168,105,193,152,2.585938,valid_depth,conf2,1090,848,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,in_hand,false,Facing,partial,call,true,true,gpt_prelabel,
Pave1_001710#2,Pave1_001710,Pave1,outdoor_pavement_closed_road_sim,1710,57.03874395810999,2,430.611053,349.805664,500.239655,559.03009,448.018204,381.189328,482.832505,475.34032,119,101,129,127,5.986328,valid_depth,conf2,117,2,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001722#1,Pave1_001722,Pave1,outdoor_pavement_closed_road_sim,1722,57.438899625092745,1,603.954163,338.967041,831.370422,720,660.808228,396.121985,774.516357,567.586816,176,105,207,152,2.244141,valid_depth,conf2,1206,940,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,in_hand,false,Facing,partial,call,true,true,gpt_prelabel,
Pave1_001722#2,Pave1_001722,Pave1,outdoor_pavement_closed_road_sim,1722,57.438899625092745,2,411.850616,352.916718,459.770172,548.970154,423.830505,382.324733,447.790283,470.54878,113,101,120,126,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,uncertain,true,true,human_verified,
Pave1_001734#1,Pave1_001734,Pave1,outdoor_pavement_closed_road_sim,1734,57.839055417105556,1,548.017334,325.676056,845.942017,718.940002,622.498505,384.665648,771.460846,561.634424,165,102,206,150,1.882812,valid_depth,conf2,1557,1257,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,in_hand,false,Facing,partial,call,true,true,gpt_prelabel,
Pave1_001734#2,Pave1_001734,Pave1,outdoor_pavement_closed_road_sim,1734,57.839055417105556,2,377.437805,357.449646,428.332581,550.685791,390.161499,386.435068,415.608887,473.391333,104,103,111,127,6.294922,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001746#1,Pave1_001746,Pave1,outdoor_pavement_closed_road_sim,1746,58.239211208187044,1,467.197449,329.326263,778.205566,719.6427,544.949478,387.873729,700.453537,563.516125,145,103,187,151,1.585938,valid_depth,conf2,1398,898,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,in_hand,false,Facing,partial,call,true,true,gpt_prelabel,
Pave1_001746#2,Pave1_001746,Pave1,outdoor_pavement_closed_road_sim,1746,58.239211208187044,2,326.165955,358.77774,397.364441,548.469482,343.965576,387.231501,379.564819,472.592785,91,103,102,127,6.417969,valid_depth,conf2,149,5,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001776#1,Pave1_001776,Pave1,outdoor_pavement_closed_road_sim,1776,59.239600625121966,1,108.377075,304.585724,298.704102,720,155.958832,366.897865,251.122345,553.83429,41,97,67,148,1.376953,valid_depth,conf2,1156,749,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,in_hand,false,Side,partial,none,true,true,gpt_prelabel,
Pave1_001830#1,Pave1_001830,Pave1,outdoor_pavement_closed_road_sim,1830,61.0403016670607,1,93.633659,336.900574,201.885864,596.52655,120.69671,375.84447,174.822813,492.67616,32,100,47,132,4.597656,valid_depth,conf1,2,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_001842#1,Pave1_001842,Pave1,outdoor_pavement_closed_road_sim,1842,61.44045750005171,1,102.259003,341.129456,209.322968,621.376221,129.024994,383.166471,182.556977,509.277515,34,102,49,136,4.511719,valid_depth,conf2,414,13,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_001854#1,Pave1_001854,Pave1,outdoor_pavement_closed_road_sim,1854,61.84061333304271,1,103.08046,337.861267,218.61351,656.634888,131.963722,385.67731,189.730247,529.12544,35,102,51,142,4.183594,valid_depth,conf1,468,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001866#1,Pave1_001866,Pave1,outdoor_pavement_closed_road_sim,1866,62.24076920817606,1,110.999908,331.618164,234.584885,659.26001,141.896152,380.764441,203.688641,528.203272,37,101,55,141,3.837891,valid_depth,conf2,644,15,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Pave1_001878#1,Pave1_001878,Pave1,outdoor_pavement_closed_road_sim,1878,62.640924958046526,1,135.682281,337.605743,266.007263,684.048157,168.263527,389.572105,233.426018,545.471191,44,103,63,146,3.509766,valid_depth,conf2,734,338,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_001896#1,Pave1_001896,Pave1,outdoor_pavement_closed_road_sim,1896,63.24115858320147,1,207.973022,334.259766,339.356506,719.664062,240.818893,392.07041,306.510635,565.502344,64,104,82,151,3.130859,valid_depth,conf2,715,503,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_001908#1,Pave1_001908,Pave1,outdoor_pavement_closed_road_sim,1908,63.64131445810199,1,243.065369,340.071289,373.411926,719.138245,275.652008,396.931332,340.825287,567.511463,73,105,91,152,2.826172,valid_depth,conf2,780,229,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_001920#1,Pave1_001920,Pave1,outdoor_pavement_closed_road_sim,1920,64.04147020820528,1,301.74527,337.028198,509.946167,719.993286,353.795494,394.472961,457.895943,566.807251,94,105,123,152,2.605469,valid_depth,conf2,1092,774,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,partial,none,true,true,gpt_prelabel,
Pave1_001950#1,Pave1_001950,Pave1,outdoor_pavement_closed_road_sim,1950,65.04185987520032,1,526.507446,334.743439,678.398193,719.571899,564.480133,392.467708,640.425506,565.640515,150,104,171,151,1.879883,valid_depth,conf2,882,701,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,gpt_prelabel,
Pave1_001950#2,Pave1_001950,Pave1,outdoor_pavement_closed_road_sim,1950,65.04185987520032,2,29.956432,345.706726,106.756699,527.296631,49.156499,372.945212,87.556632,454.660669,13,99,24,122,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,3-6,manual_distance_band,false,true,true,uncertain,uncertain,Back,partial,none,true,true,human_verified,
Pave1_002004#1,Pave1_002004,Pave1,outdoor_pavement_closed_road_sim,2004,66.84256100002676,1,637.937378,338.130371,822.294189,719.40155,684.026581,395.321048,776.204986,566.893078,182,105,207,152,2.154297,valid_depth,conf2,953,846,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,partial,none,true,true,human_verified,
Pave1_002004#2,Pave1_002004,Pave1,outdoor_pavement_closed_road_sim,2004,66.84256100002676,2,210.567993,349.512329,263.705994,502.385834,223.852493,372.443355,250.421494,441.236432,59,99,67,118,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,uncertain,true,true,human_verified,
Pave1_002022#1,Pave1_002022,Pave1,outdoor_pavement_closed_road_sim,2022,67.44279479212128,1,628.455688,339.999603,778.359192,720,665.931564,396.999663,740.883316,567.999841,177,105,198,152,2.505859,valid_depth,conf2,793,593,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002022#2,Pave1_002022,Pave1,outdoor_pavement_closed_road_sim,2022,67.44279479212128,2,248.548325,351.824829,313.426514,501.360107,264.767872,374.255121,297.206967,441.545996,70,99,80,118,7.890625,valid_depth,conf1,39,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002040#1,Pave1_002040,Pave1,outdoor_pavement_closed_road_sim,2040,68.04302845802158,1,579.26886,342.341064,736.293701,719.505737,618.52507,398.915765,697.037491,568.639868,164,106,186,152,2.914062,valid_depth,conf2,904,795,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,partial,none,true,true,helmet_auto_worn_unknown,
Pave1_002040#2,Pave1_002040,Pave1,outdoor_pavement_closed_road_sim,2040,68.04302845802158,2,311.161102,355.503998,360.302917,499.864746,323.446556,377.15811,348.017463,442.120447,86,100,93,118,7.277344,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002076#1,Pave1_002076,Pave1,outdoor_pavement_closed_road_sim,2076,69.24349600006826,1,540.422729,347.264343,662.56958,680.884399,570.959442,397.307351,632.032867,547.436377,152,105,169,146,3.730469,valid_depth,conf2,592,326,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002076#2,Pave1_002076,Pave1,outdoor_pavement_closed_road_sim,2076,69.24349600006826,2,394.615479,350.73172,431.386963,499.313599,403.80835,373.019002,422.194092,439.880847,107,99,113,118,7.755859,valid_depth,conf1,2,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,in_hand,false,Facing,none,none,true,true,gpt_prelabel,
Pave1_002088#1,Pave1_002088,Pave1,outdoor_pavement_closed_road_sim,2088,69.64365187520161,1,541.772217,349.009888,630.618042,649.46106,563.983673,394.077564,608.406586,529.280591,150,105,163,142,4.042969,valid_depth,conf2,407,261,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002088#2,Pave1_002088,Pave1,outdoor_pavement_closed_road_sim,2088,69.64365187520161,2,394.28894,358.195618,452.048096,498.787476,408.728729,379.284397,437.608307,442.550733,108,101,117,119,8.148438,valid_depth,conf1,26,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,in_hand,false,Facing,partial,none,true,true,human_verified,
Pave1_002106#1,Pave1_002106,Pave1,outdoor_pavement_closed_road_sim,2106,70.24388562515378,1,514.072876,350.262726,615.790771,622.038696,539.50235,391.029121,590.361297,513.328308,143,104,158,137,4.488281,valid_depth,conf2,413,288,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,human_verified,
Pave1_002106#2,Pave1_002106,Pave1,outdoor_pavement_closed_road_sim,2106,70.24388562515378,2,397.804199,363.177856,442.670532,497.753479,409.020782,383.364199,431.453949,443.92323,109,102,116,119,8.84375,valid_depth,conf1,35,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,in_hand,false,Facing,none,uncertain,true,true,human_verified,
Pave1_002118#1,Pave1_002118,Pave1,outdoor_pavement_closed_road_sim,2118,70.64404154219665,1,505.780273,352.039368,597.878052,614.956726,528.804718,391.476972,574.853607,509.789783,141,104,154,136,4.824219,valid_depth,conf2,307,93,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,human_verified,
Pave1_002118#2,Pave1_002118,Pave1,outdoor_pavement_closed_road_sim,2118,70.64404154219665,2,404.325562,352.83371,437.255554,488.476685,412.55806,373.180156,429.023056,434.219495,110,99,115,116,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,in_hand,false,Facing,partial,uncertain,true,true,human_verified,
Pave1_002148#1,Pave1_002148,Pave1,outdoor_pavement_closed_road_sim,2148,71.64443104201928,1,486.069641,348.966431,569.099792,573.717896,506.827179,382.679151,548.342254,483.81731,135,102,147,130,5.658203,valid_depth,conf2,210,4,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002148#2,Pave1_002148,Pave1,outdoor_pavement_closed_road_sim,2148,71.64443104201928,2,367.406281,354.662292,417.62384,487.638702,379.960671,374.608753,405.06945,434.448138,101,99,109,116,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002160#1,Pave1_002160,Pave1,outdoor_pavement_closed_road_sim,2160,72.04458691715263,1,482.167236,349.258057,542.71936,555.642944,497.305267,380.21579,527.581329,473.088989,132,101,141,127,5.972656,valid_depth,conf2,174,9,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,human_verified,
Pave1_002160#2,Pave1_002160,Pave1,outdoor_pavement_closed_road_sim,2160,72.04458691715263,2,354.496735,349.261932,398.792542,489.199585,365.570687,370.25258,387.71859,433.224524,97,98,104,116,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,uncertain,true,true,human_verified,
Pave1_002172#1,Pave1_002172,Pave1,outdoor_pavement_closed_road_sim,2172,72.44474275014363,1,464.474243,353.255768,522.218201,548.749878,478.910233,382.579884,507.782212,470.552234,127,102,136,126,6.101562,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002172#2,Pave1_002172,Pave1,outdoor_pavement_closed_road_sim,2172,72.44474275014363,2,331.853333,350.471252,387.408203,494.701416,345.742051,372.105777,373.519486,437.00935,92,99,100,117,8.484375,valid_depth,conf1,66,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,uncertain,true,true,helmet_auto_worn_unknown,
Pave1_002190#1,Pave1_002190,Pave1,outdoor_pavement_closed_road_sim,2190,73.04497658321634,1,438.25647,351.840027,494.311279,538.989136,452.270172,379.912393,480.297577,464.129492,120,101,129,124,6.734375,valid_depth,conf2,170,5,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002190#2,Pave1_002190,Pave1,outdoor_pavement_closed_road_sim,2190,73.04497658321634,2,310.075806,349.517426,359.862183,501.761658,322.5224,372.354061,347.415589,440.863965,86,99,93,118,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,uncertain,true,true,helmet_auto_worn_unknown,
Pave1_002202#1,Pave1_002202,Pave1,outdoor_pavement_closed_road_sim,2202,73.4451323330868,1,433.157959,351.282776,473.576385,530.262573,443.262565,378.129746,463.471779,458.670654,118,100,124,123,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002202#2,Pave1_002202,Pave1,outdoor_pavement_closed_road_sim,2202,73.4451323330868,2,301.301697,353.694885,349.863098,506.409363,313.442047,376.602057,337.722748,445.323572,83,100,91,119,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,uncertain,true,true,helmet_auto_worn_unknown,
Pave1_002214#1,Pave1_002214,Pave1,outdoor_pavement_closed_road_sim,2214,73.84528820822015,1,268.527405,350.311584,335.322601,508.270477,285.226204,374.005418,318.623802,445.08692,76,99,85,119,7.140625,valid_depth,conf1,19,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002214#2,Pave1_002214,Pave1,outdoor_pavement_closed_road_sim,2214,73.84528820822015,2,392.858459,351.041687,447.02655,527.852905,406.400482,377.56337,433.484527,457.128418,108,100,116,122,6.949219,valid_depth,conf1,99,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002232#1,Pave1_002232,Pave1,outdoor_pavement_closed_road_sim,2232,74.44552200008184,1,337.900177,349.471527,421.585999,526.439209,358.821632,376.016679,400.664544,455.652136,95,100,107,122,6.958984,valid_depth,conf1,106,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002232#2,Pave1_002232,Pave1,outdoor_pavement_closed_road_sim,2232,74.44552200008184,2,253.444611,352.805481,312.405029,511.049866,268.184716,376.542139,297.664924,447.752112,71,100,80,120,7.234375,valid_depth,conf1,33,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,uncertain,true,true,helmet_auto_worn_unknown,
Pave1_002244#1,Pave1_002244,Pave1,outdoor_pavement_closed_road_sim,2244,74.84567783307284,1,345.763306,352.474243,411.911316,538.167358,362.300309,380.32821,395.374313,463.890112,96,101,106,124,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002244#2,Pave1_002244,Pave1,outdoor_pavement_closed_road_sim,2244,74.84567783307284,2,258.047913,359.592621,312.350525,510.7099,271.623566,382.260213,298.774872,450.262988,72,101,80,121,7.363281,valid_depth,conf1,49,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,uncertain,true,true,helmet_auto_worn_unknown,
Pave1_002262#1,Pave1_002262,Pave1,outdoor_pavement_closed_road_sim,2262,75.44591162516735,1,332.460327,351.561768,403.074371,550.886475,350.113838,381.460474,385.42086,471.156592,93,101,103,126,6.507812,valid_depth,conf2,160,11,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Pave1_002262#2,Pave1_002262,Pave1,outdoor_pavement_closed_road_sim,2262,75.44591162516735,2,262.348572,349.84552,322.613098,510.743408,277.414703,373.980203,307.546966,446.384253,73,99,83,120,7.509766,valid_depth,conf2,102,10,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,uncertain,true,true,helmet_auto_worn_unknown,
Pave1_002274#1,Pave1_002274,Pave1,outdoor_pavement_closed_road_sim,2274,75.84606750006787,1,321.890503,347.863342,401.886353,553.786072,341.889466,378.751752,381.88739,471.41698,91,101,102,126,6.164062,valid_depth,conf2,197,136,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
